workload,size,implementation,variant,status,replicates,median_ms,p25_ms,p75_ms,min_ms,max_ms,mad_ms,container_init_median_ms,user_build_total_median_ms,peak_rss_median_bytes,speedup_vs_baseline,phase_variables_ms,phase_constraints_ms,phase_objective_ms
bess_96,1,roml_python_vectorized,canonical,ok,7,0.266814,0.261974,0.269985,0.260304,0.277615,0.003171,0.00073,0.267544,133828608,1,0.02216,0.162163,0.083771
bess_96,3,jump_julia,canonical,ok,7,0.360036,0.358566,0.362447,0.356697,0.366017,0.00147,0.002891,0.362927,567943168,,0.080151,0.202523,0.078011
bess_96,3,ortools_mathopt_cpp,canonical,ok,7,0.275295,0.273055,0.281265,0.272395,0.281485,0.00224,0.00014,0.275435,17649664,,0.053711,0.178763,0.041241
bess_96,3,pulp_python,canonical,ok,7,4.34644,4.33998,4.36719,4.31247,4.37733,0.011441,0.00168,4.34812,133627904,9.13964,0.788964,2.92859,0.637861
bess_96,3,pyomo_python,canonical,ok,7,2.74326,2.72297,2.78276,2.69612,2.83341,0.020291,0.019741,2.763,133337088,5.76849,0.461458,2.0096,0.267245
bess_96,3,pyoptinterface_python,canonical,ok,7,2.20415,2.19756,2.20691,2.1973,2.2131,0.00614,0.03208,2.23623,134729728,4.63486,0.832805,1.29274,0.075961
bess_96,3,pyoptinterface_scalar,canonical,ok,7,1.26056,1.25379,1.26401,1.25275,1.27075,0.00345,0.026681,1.28724,134311936,2.6507,0.632041,0.57934,0.048471
bess_96,3,roml_core_bulk,canonical,ok,7,0.117512,0.114632,0.131012,0.113882,0.135162,0.00363,0.0002,0.117712,3473408,,0.02995,0.069581,0.01282
bess_96,3,roml_core_l1,canonical,ok,7,0.159413,0.156142,0.164423,0.151643,0.172283,0.003271,0.0002,0.159613,3567616,,0.024391,0.104812,0.025131
bess_96,3,roml_core_rust,canonical,ok,7,0.698822,0.695603,0.717723,0.695062,0.727073,0.003219,0.00021,0.699032,4358144,1,0.075332,0.478989,0.139632
bess_96,3,roml_core_rust_anon,canonical,ok,7,0.647192,0.639341,0.675952,0.630611,0.690512,0.007851,0.0002,0.647392,4268032,5.50745,0.049461,0.452398,0.138202
bess_96,3,roml_python_csr,canonical,ok,7,0.310595,0.304236,0.320956,0.303055,0.354596,0.006359,0.00095,0.311545,134074368,0.653116,0.089992,0.179943,0.038311
bess_96,3,roml_python_naive_chain,canonical,ok,7,1.6531,1.64391,1.66887,1.63863,1.68441,0.009189,0.00073,1.65383,134434816,14.0675,0.267685,1.00326,0.378817
bess_96,3,roml_python_vectorized,canonical,ok,7,0.475559,0.473509,0.482669,0.469628,0.537629,0.00588,0.0008,0.476359,134197248,1,0.035811,0.346206,0.094912
bess_96,10,jump_julia,canonical,ok,7,1.17418,1.16817,1.18937,1.16342,1.1896,0.010081,0.00282,1.177,568041472,,0.266465,0.679522,0.226794
bess_96,10,ortools_mathopt_cpp,canonical,ok,7,0.932526,0.929236,0.937787,0.895566,0.952447,0.00415,0.00014,0.932666,18780160,,0.200383,0.603421,0.127442
bess_96,10,pulp_python,canonical,ok,7,15.0963,15.0549,15.3395,15.0403,15.4185,0.055922,0.00166,15.0979,135942144,13.0996,2.67829,10.3371,2.05504
bess_96,10,pyomo_python,canonical,ok,7,6.25099,6.21034,6.37464,6.20052,6.66688,0.040651,0.01979,6.27078,135380992,5.42423,1.83315,3.09529,1.33933
bess_96,10,pyoptinterface_python,canonical,ok,7,6.80778,6.77689,6.84022,6.72556,6.84924,0.030891,0.031741,6.83952,135327744,5.90737,2.69148,3.90225,0.208224
bess_96,10,pyoptinterface_scalar,canonical,ok,7,4.05778,4.05022,4.06738,4.01427,4.11869,0.00756,0.02625,4.08403,135229440,3.52109,2.04765,1.88242,0.124942
bess_96,10,roml_core_bulk,canonical,ok,7,0.388257,0.342886,0.394627,0.341016,0.398007,0.00637,0.00019,0.388447,4435968,,0.094142,0.253434,0.034921
bess_96,10,roml_core_l1,canonical,ok,7,0.449368,0.440518,0.482388,0.434758,0.507149,0.01461,0.00019,0.449558,4620288,,0.065431,0.303456,0.076132
bess_96,10,roml_core_rust,canonical,ok,7,2.41227,2.40192,2.43807,2.36121,2.45255,0.01035,0.00019,2.41246,7045120,1,0.281895,1.61786,0.497789
bess_96,10,roml_core_rust_anon,canonical,ok,7,2.21018,2.19291,2.31048,2.18647,2.4062,0.01727,0.00019,2.21037,6905856,5.69257,0.138393,1.559,0.508179
bess_96,10,roml_python_csr,canonical,ok,7,0.816284,0.810403,0.821294,0.807964,0.843295,0.00501,0.00093,0.817214,135532544,0.708321,0.151323,0.573271,0.090692
bess_96,10,roml_python_naive_chain,canonical,ok,7,5.2666,5.25403,5.31365,5.24648,5.76608,0.012571,0.00076,5.26736,136962048,13.5647,0.885865,3.19629,1.19144
bess_96,10,roml_python_vectorized,canonical,ok,7,1.15242,1.14256,1.16989,1.13678,1.18129,0.009861,0.00081,1.15323,135442432,1,0.092382,0.931377,0.129353
bess_96,30,jump_julia,canonical,ok,7,3.66161,3.62146,3.67559,3.5885,3.71797,0.01399,0.002941,3.66455,567902208,,0.768714,2.10675,0.771914
bess_96,30,ortools_mathopt_cpp,canonical,ok,7,2.91467,2.79592,2.94013,2.78961,3.19136,0.109892,0.00014,2.91481,22175744,,0.701023,1.8916,0.312206
bess_96,30,pulp_python,canonical,ok,7,43.8682,43.8387,44.0042,43.7061,44.4012,0.071262,0.00182,43.87,142249984,15.211,9.26935,28.2839,6.28214
bess_96,30,pyomo_python,canonical,ok,7,32.8369,32.512,34.3061,32.5116,34.7877,0.324877,0.02054,32.8574,140460032,11.386,3.08147,9.85539,19.9891
bess_96,30,pyoptinterface_python,canonical,ok,7,20.0971,20.0161,20.1561,20.015,20.2023,0.059031,0.03217,20.1293,138752000,6.96855,8.15499,11.3175,0.57478
bess_96,30,pyoptinterface_scalar,canonical,ok,7,12.2353,12.1759,12.3805,12.1525,12.5051,0.059481,0.02634,12.2617,138518528,4.24253,6.24478,5.64558,0.356086
bess_96,30,roml_core_bulk,canonical,ok,7,1.02974,0.981237,1.03131,0.979558,1.04018,0.010439,0.00019,1.02993,6684672,,0.223534,0.672812,0.121982
bess_96,30,roml_core_l1,canonical,ok,7,1.2811,1.24968,1.30812,1.23492,1.31501,0.027022,0.0002,1.2813,7442432,,0.167483,0.903466,0.207894
bess_96,30,roml_core_rust,canonical,ok,7,6.96153,6.94154,7.36524,6.81246,7.39155,0.149072,0.00019,6.96172,14336000,1,0.688402,5.1502,1.15099
bess_96,30,roml_core_rust_anon,canonical,ok,7,6.43152,6.39308,6.46091,6.31762,6.46626,0.034731,0.00019,6.43171,13885440,6.24578,0.407737,4.87969,1.11967
bess_96,30,roml_python_csr,canonical,ok,7,2.11441,2.10915,2.12492,2.10039,2.13361,0.005259,0.001,2.11541,138981376,0.733158,0.338666,1.54514,0.232944
bess_96,30,roml_python_naive_chain,canonical,ok,7,15.5809,15.5518,15.6968,15.499,15.7571,0.02904,0.00078,15.5816,143564800,15.1309,2.66951,9.34051,3.58688
bess_96,30,roml_python_vectorized,canonical,ok,7,2.88397,2.86788,2.93157,2.85516,2.94249,0.01609,0.00081,2.88478,138817536,1,0.335655,2.31347,0.230524
bess_96,100,jump_julia,canonical,ok,7,13.2953,13.2339,13.5136,13.002,13.6767,0.136582,0.00283,13.2981,574889984,,2.79152,7.06421,3.44081
bess_96,100,ortools_mathopt_cpp,canonical,ok,7,10.2132,10.1994,10.4886,10.1463,11.3029,0.024089,0.00014,10.2134,36442112,,2.56276,6.50585,1.12568
bess_96,100,pulp_python,canonical,ok,7,167.994,167.728,170.09,167.004,170.419,0.989678,0.00162,167.996,164511744,17.5771,29.9194,117.604,20.5532
bess_96,100,pyomo_python,canonical,ok,7,68.3158,67.5738,69.9069,67.3995,69.929,0.742004,0.02014,68.336,157618176,7.14784,7.90297,51.2272,8.99348
bess_96,100,pyoptinterface_python,canonical,ok,7,67.2099,66.7561,67.2374,66.6598,67.5246,0.169363,0.032921,67.2428,149479424,7.03212,27.083,37.9442,2.00324
bess_96,100,pyoptinterface_scalar,canonical,ok,7,40.5158,40.2399,40.8209,40.164,40.9956,0.275915,0.02671,40.5425,146866176,4.23915,20.4416,18.9694,1.15725
bess_96,100,roml_core_bulk,canonical,ok,7,3.56995,3.49092,3.77684,3.39105,3.81173,0.079031,0.00019,3.57014,15142912,,0.702122,2.37948,0.458978
bess_96,100,roml_core_l1,canonical,ok,7,4.26014,4.24357,4.53403,4.22462,5.13884,0.03552,0.00019,4.26033,17711104,,0.478478,3.10733,0.666602
bess_96,100,roml_core_rust,canonical,ok,7,25.18,25.025,27.4821,24.9991,29.0265,0.180853,0.0002,25.1802,41574400,1,2.1512,18.619,4.49895
bess_96,100,roml_core_rust_anon,canonical,ok,7,23.7426,23.3459,24.4238,23.2765,25.958,0.396637,0.00019,23.7428,40050688,6.65067,1.24919,17.7377,4.7836
bess_96,100,roml_python_csr,canonical,ok,7,7.03895,7.03366,7.15462,6.97953,7.35519,0.050171,0.00091,7.03986,152129536,0.736481,0.954317,5.28435,0.824155
bess_96,100,roml_python_naive_chain,canonical,ok,7,53.7,53.3167,53.8988,53.0009,54.3366,0.198854,0.00075,53.7007,170680320,15.0422,8.50169,32.6335,12.4525
bess_96,100,roml_python_vectorized,canonical,ok,7,9.55755,9.50282,9.68575,9.45435,10.0267,0.05473,0.00087,9.55842,151408640,1,0.718143,8.2353,0.612481
bess_96,300,jump_julia,canonical,ok,7,154.712,154.409,155.604,154.387,156.903,0.303245,0.00294,154.715,628514816,,9.4046,133.895,11.1714
bess_96,300,ortools_mathopt_cpp,canonical,ok,7,33.1143,32.9305,33.1509,32.879,38.6075,0.160493,0.00015,33.1145,64794624,,6.88162,21.6999,4.43591
bess_96,300,pulp_python,canonical,ok,7,470.459,470.188,472.446,467.955,473.302,1.22444,0.00182,470.461,227561472,14.1803,112.842,294.286,63.3902
bess_96,300,pyomo_python,canonical,ok,7,335.767,334.182,336.805,330.245,339.088,1.0377,0.020291,335.787,209461248,10.1205,40.7957,194.72,98.9918
bess_96,300,pyoptinterface_python,canonical,ok,7,203.97,203.64,205.43,203.056,206.278,0.716572,0.033011,204.003,177860608,6.14794,84.6734,113.366,5.86577
bess_96,300,pyoptinterface_scalar,canonical,ok,7,125.042,124.391,126.006,124.179,128.279,0.651152,0.02697,125.069,175128576,3.76893,64.7983,56.562,3.44284
bess_96,300,roml_core_bulk,canonical,ok,7,12.1298,11.8412,12.18,11.8319,14.4889,0.195083,0.00018,12.13,41009152,,2.10363,8.45564,1.46451
bess_96,300,roml_core_l1,canonical,ok,7,14.614,14.5246,14.6406,14.4982,14.8122,0.068291,0.0002,14.6142,47169536,,1.50125,11.0626,2.00132
bess_96,300,roml_core_rust,canonical,ok,7,90.2253,89.321,90.2875,88.7893,91.2165,0.868585,0.00019,90.2255,128643072,1,6.56933,57.7795,25.2292
bess_96,300,roml_core_rust_anon,canonical,ok,7,84.4698,83.7294,86.5236,82.7872,87.646,1.41813,0.00019,84.47,124227584,6.96382,3.76168,55.1543,25.394
bess_96,300,roml_python_csr,canonical,ok,7,23.4359,23.2698,23.6222,23.1372,23.715,0.166183,0.00113,23.4371,193548288,0.706391,2.80932,17.7787,2.81644
bess_96,300,roml_python_naive_chain,canonical,ok,7,165.656,164.641,166.735,163.814,170.394,1.01438,0.00087,165.657,243040256,13.6569,24.8835,103.476,37.2198
bess_96,300,roml_python_vectorized,canonical,ok,7,33.177,32.8869,33.3163,32.7253,33.5017,0.139231,0.00087,33.1779,189173760,1,2.1033,29.3756,1.71155
sparse_rows,1000,jump_julia,canonical,ok,7,0.183623,0.181853,0.185304,0.181374,0.189764,0.001681,0.00302,0.186643,566317056,,0.072732,0.055471,0.055541
sparse_rows,1000,ortools_mathopt_cpp,canonical,ok,7,0.222794,0.219564,0.225804,0.215944,0.329496,0.00305,0.00015,0.222944,17620992,,0.060912,0.106982,0.053381
sparse_rows,1000,pulp_python,canonical,ok,7,1.26817,1.25926,1.26968,1.25586,1.47839,0.00797,0.00163,1.2698,133160960,6.30386,0.704563,0.404468,0.157402
sparse_rows,1000,pyomo_python,canonical,ok,7,0.896566,0.871614,0.909956,0.870796,1.85798,0.01389,0.020401,0.916967,132964352,4.45667,0.333576,0.412888,0.141402
sparse_rows,1000,pyoptinterface_python,canonical,ok,7,1.36843,1.36414,1.37369,1.35993,1.42386,0.004291,0.032241,1.40067,134467584,6.80224,0.931236,0.350066,0.090151
sparse_rows,1000,pyoptinterface_scalar,canonical,ok,7,0.892116,0.876986,0.902866,0.869746,1.06907,0.01282,0.026421,0.918537,134316032,4.43455,0.682412,0.152172,0.046651
sparse_rows,1000,roml_core_bulk,canonical,ok,7,0.081922,0.077181,0.084811,0.076372,0.087271,0.004621,0.00019,0.082112,3325952,,0.025541,0.029621,0.02349
sparse_rows,1000,roml_core_rust,canonical,ok,7,0.594281,0.58533,0.610601,0.57738,0.620751,0.008951,0.00018,0.594461,4227072,1,0.072041,0.298936,0.222924
sparse_rows,1000,roml_core_rust_anon,canonical,ok,7,0.57346,0.5517,0.57758,0.54232,0.58482,0.00412,0.00019,0.57365,4128768,7.00007,0.057791,0.298065,0.216284
sparse_rows,1000,roml_python_naive_chain,canonical,ok,7,0.875815,0.873856,0.896596,0.871745,0.900096,0.00407,0.00073,0.876545,134123520,10.6908,0.328196,0.333856,0.218574
sparse_rows,1000,roml_python_vectorized,canonical,ok,7,0.201174,0.189553,0.204983,0.186403,0.205563,0.003809,0.0008,0.201974,133804032,1,0.033391,0.126523,0.03756
sparse_rows,3000,jump_julia,canonical,ok,7,0.5668,0.56108,0.56899,0.55645,0.56923,0.00243,0.00308,0.56988,566341632,,0.220864,0.160132,0.182143
sparse_rows,3000,ortools_mathopt_cpp,canonical,ok,7,0.57722,0.570211,0.58509,0.56972,0.58562,0.007009,0.00014,0.57736,18198528,,0.161573,0.295406,0.118492
sparse_rows,3000,pulp_python,canonical,ok,7,5.01693,4.93608,5.09898,4.90112,5.1454,0.080851,0.00177,5.0187,134410240,12.9031,2.24691,2.2707,0.480819
sparse_rows,3000,pyomo_python,canonical,ok,7,3.02484,2.96352,3.04515,2.96166,3.0587,0.020311,0.02029,3.04513,133656576,7.77961,0.789904,1.80853,0.385867
sparse_rows,3000,pyoptinterface_python,canonical,ok,7,3.88198,3.86732,3.88911,3.86387,3.92606,0.00713,0.033311,3.91529,135127040,9.98408,2.77466,0.847665,0.263145
sparse_rows,3000,pyoptinterface_scalar,canonical,ok,7,2.58958,2.5706,2.6034,2.55755,2.77075,0.013821,0.02726,2.61684,135041024,6.66014,2.02488,0.439158,0.111682
sparse_rows,3000,roml_core_bulk,canonical,ok,7,0.217524,0.203103,0.232794,0.198894,0.242214,0.01512,0.00018,0.217704,3944448,,0.070062,0.077421,0.068131
sparse_rows,3000,roml_core_rust,canonical,ok,7,1.653,1.64869,1.8513,1.63515,2.1293,0.01785,0.00019,1.65319,6066176,1,0.242415,0.769083,0.643032
sparse_rows,3000,roml_core_rust_anon,canonical,ok,7,1.56351,1.55592,1.58987,1.52444,1.60161,0.00759,0.00019,1.5637,5791744,7.18774,0.152512,0.767623,0.645101
sparse_rows,3000,roml_python_naive_chain,canonical,ok,7,2.50544,2.4981,2.5139,2.49101,2.53249,0.00734,0.00072,2.50616,135737344,11.518,0.987818,0.913946,0.602721
sparse_rows,3000,roml_python_vectorized,canonical,ok,7,0.388817,0.384207,0.400507,0.379607,0.54085,0.00461,0.00082,0.389637,134488064,1,0.084302,0.217214,0.087762
sparse_rows,10000,jump_julia,canonical,ok,7,1.75495,1.74762,1.76105,1.72568,1.76565,0.006101,0.00295,1.7579,566259712,,0.706683,0.516619,0.53033
sparse_rows,10000,ortools_mathopt_cpp,canonical,ok,7,2.01504,2.00338,2.0403,1.99872,2.04483,0.01166,0.00013,2.01517,21024768,,0.56616,1.03715,0.412867
sparse_rows,10000,pulp_python,canonical,ok,7,13.8963,13.8846,13.9889,13.8824,14.0327,0.01383,0.00175,13.898,137506816,12.3866,8.50371,3.83909,1.56674
sparse_rows,10000,pyomo_python,canonical,ok,7,7.15771,7.12853,7.22152,7.09263,7.55151,0.055951,0.02017,7.17788,135831552,6.3801,3.22343,2.69372,1.2623
sparse_rows,10000,pyoptinterface_python,canonical,ok,7,12.8393,12.7761,12.904,12.6949,13.4282,0.063222,0.03175,12.871,138407936,11.4444,9.25412,2.633,0.920066
sparse_rows,10000,pyoptinterface_scalar,canonical,ok,7,8.54705,8.51321,8.61224,8.49595,8.70471,0.046471,0.02667,8.57372,137781248,7.61851,6.72376,1.42386,0.364427
sparse_rows,10000,roml_core_bulk,canonical,ok,7,0.762013,0.731163,0.766504,0.715793,0.768524,0.004491,0.00018,0.762193,5861376,,0.245995,0.267675,0.247824
sparse_rows,10000,roml_core_rust,canonical,ok,7,5.98076,5.75309,6.01771,5.72293,6.20711,0.219414,0.00019,5.98095,12787712,1,0.704073,2.78554,2.32903
sparse_rows,10000,roml_core_rust_anon,canonical,ok,7,5.45723,5.44012,5.47749,5.39503,5.49061,0.017109,0.00019,5.45742,12390400,7.16159,0.454858,2.7131,2.29973
sparse_rows,10000,roml_python_naive_chain,canonical,ok,7,8.28942,8.27074,8.29808,8.21293,8.34775,0.008659,0.00068,8.2901,141647872,10.8783,3.2337,2.93444,2.12428
sparse_rows,10000,roml_python_vectorized,canonical,ok,7,1.12188,1.10588,1.17054,1.08647,1.17327,0.016,0.00076,1.12264,137252864,1,0.281855,0.520709,0.316996
sparse_rows,30000,jump_julia,canonical,ok,7,6.31139,6.23188,6.43004,6.22889,6.50221,0.082502,0.00306,6.31445,571269120,,2.40057,1.48753,2.37917
sparse_rows,30000,ortools_mathopt_cpp,canonical,ok,7,7.02101,7.00792,7.24956,6.82111,7.61022,0.01309,0.00014,7.02115,31920128,,2.00992,3.56388,1.4602
sparse_rows,30000,pulp_python,canonical,ok,7,41.9479,41.7311,42.118,41.4461,42.8849,0.170133,0.00171,41.9496,149954560,13.6641,25.4528,11.6728,4.88016
sparse_rows,30000,pyomo_python,canonical,ok,7,20.1395,19.9834,20.3405,19.9484,20.4963,0.156073,0.02021,20.1597,142897152,6.56024,8.46896,7.84807,3.73764
sparse_rows,30000,pyoptinterface_python,canonical,ok,7,38.578,38.4192,38.9041,38.3653,38.9576,0.212623,0.031511,38.6095,147374080,12.5664,27.5657,8.548,2.56036
sparse_rows,30000,pyoptinterface_scalar,canonical,ok,7,25.4687,25.3069,25.4987,25.2452,25.6008,0.04516,0.026451,25.4951,144502784,8.29616,19.9812,4.32359,1.1561
sparse_rows,30000,roml_core_bulk,canonical,ok,7,2.20568,2.2041,2.27101,2.19188,2.28707,0.0138,0.00018,2.20586,11829248,,0.707713,0.742373,0.735503
sparse_rows,30000,roml_core_rust,canonical,ok,7,18.6556,18.6291,18.9063,18.5327,19.8739,0.085451,0.00018,18.6557,34349056,1,2.00258,8.94897,7.68054
sparse_rows,30000,roml_core_rust_anon,canonical,ok,7,17.8393,17.6414,19.2699,17.5318,19.4186,0.307546,0.00019,17.8395,33148928,8.08792,1.20221,8.83902,7.80004
sparse_rows,30000,roml_python_naive_chain,canonical,ok,7,25.3233,25.2785,25.5075,25.1535,25.7152,0.169793,0.0007,25.324,158683136,11.4809,9.5209,8.98862,6.82384
sparse_rows,30000,roml_python_vectorized,canonical,ok,7,3.06994,3.06684,3.10325,3.06465,3.18232,0.005281,0.00075,3.07069,144494592,1,0.809934,1.36546,0.897566
sparse_rows,100000,jump_julia,canonical,ok,7,22.4609,22.2385,22.997,22.1489,23.439,0.222444,0.00305,22.464,594345984,,9.10713,5.6154,7.74947
sparse_rows,100000,ortools_mathopt_cpp,canonical,ok,7,20.5672,20.17,23.1431,20.0922,23.7348,0.397167,0.00014,20.5673,50225152,,5.40844,10.9785,4.25782
sparse_rows,100000,pulp_python,canonical,ok,7,166.271,165.366,166.678,165.074,169.244,0.406727,0.00163,166.273,194363392,15.6494,105.931,43.3907,17.0251
sparse_rows,100000,pyomo_python,canonical,ok,7,88.099,87.1731,88.2828,87.1331,88.7222,0.206733,0.02007,88.1191,170315776,8.29186,47.2265,28.0007,12.4513
sparse_rows,100000,pyoptinterface_python,canonical,ok,7,130.343,129.612,133.277,129.559,135.668,0.783634,0.031231,130.374,173551616,12.2679,95.139,26.3649,9.19179
sparse_rows,100000,pyoptinterface_scalar,canonical,ok,7,87.3244,86.6471,88.611,86.6092,93.5317,0.715223,0.02679,87.3512,171368448,8.21896,68.979,14.4577,3.84338
sparse_rows,100000,roml_core_bulk,canonical,ok,7,7.45106,7.36193,7.55987,7.33773,7.63502,0.098992,0.00019,7.45125,32706560,,2.26433,2.63184,2.47992
sparse_rows,100000,roml_core_rust,canonical,ok,7,73.5096,72.0951,74.3962,70.3263,78.0808,0.886686,0.00018,73.5097,96157696,1,6.65697,30.4694,36.405
sparse_rows,100000,roml_core_rust_anon,canonical,ok,7,67.5998,67.141,70.4815,66.8417,73.0037,0.758064,0.00018,67.6,92295168,9.07251,3.95532,28.2191,35.4153
sparse_rows,100000,roml_python_naive_chain,canonical,ok,7,85.0177,84.7177,85.8064,84.556,85.8223,0.299926,0.00076,85.0184,216731648,11.4101,30.6243,31.0916,23.0199
sparse_rows,100000,roml_python_vectorized,canonical,ok,7,10.6248,10.4862,10.7344,10.4738,10.7432,0.116281,0.0008,10.6256,168579072,1,2.75495,4.88825,2.93276
sparse_rows,300000,jump_julia,canonical,ok,7,213.36,211.727,215.425,211.312,215.83,1.63333,0.00295,213.363,673058816,,142.472,15.6198,54.8019
sparse_rows,300000,ortools_mathopt_cpp,canonical,ok,7,88.3554,86.518,88.9908,84.2666,91.0747,0.676053,0.00013,88.3555,145092608,,28.0234,42.9923,17.3609
sparse_rows,300000,pulp_python,canonical,ok,7,529.145,527.165,531.456,522.184,533.89,1.97961,0.00167,529.146,301367296,14.0985,277.604,197.616,53.1346
sparse_rows,300000,pyomo_python,canonical,ok,7,258.912,258.04,259.172,257.141,261.664,0.328215,0.020021,258.932,230871040,6.89844,97.7908,123.41,37.8368
sparse_rows,300000,pyoptinterface_python,canonical,ok,7,420.255,419.704,425.408,418.679,425.693,1.57594,0.03227,420.287,254578688,11.1973,313.436,79.7268,27.6862
sparse_rows,300000,pyoptinterface_scalar,canonical,ok,7,290.712,287.554,292.495,286.085,293.91,1.78337,0.026291,290.738,252301312,7.74572,235.408,43.1429,12.1186
sparse_rows,300000,roml_core_bulk,canonical,ok,7,25.5981,25.0078,26.0098,24.9717,26.0108,0.411698,0.00019,25.5982,93233152,,6.67831,8.88225,9.85849
sparse_rows,300000,roml_core_rust,canonical,ok,7,269.078,267.364,269.819,266.187,271.535,0.741553,0.00018,269.078,297877504,1,20.1235,104.061,144.536
sparse_rows,300000,roml_core_rust_anon,canonical,ok,7,259.612,256.735,262.164,256.401,262.434,2.55192,0.00019,259.612,287485952,10.1419,12.0073,103.036,144.241
sparse_rows,300000,roml_python_naive_chain,canonical,ok,7,283.045,280.548,283.739,278.845,286.861,0.694773,0.00071,283.045,389799936,11.0573,114.251,96.2403,71.7049
sparse_rows,300000,roml_python_vectorized,canonical,ok,7,37.5319,36.6439,38.1552,35.9615,38.7949,0.623262,0.00079,37.5327,250523648,1,8.35882,16.5095,12.5884
sparse_rows,1000000,jump_julia,canonical,ok,7,798.973,796.814,802.401,795.218,806.766,3.32908,0.00283,798.976,872300544,,403.839,241.79,150.841
sparse_rows,1000000,ortools_mathopt_cpp,canonical,ok,7,401.324,398.421,403.949,395.842,405.755,2.62538,0.00014,401.324,472829952,,129.898,180.34,90.8014
sparse_rows,1000000,pulp_python,canonical,ok,7,2022.23,2002.52,2029.68,1993.96,2039.77,7.44793,0.00174,2022.23,724090880,15.6596,1162.65,669.629,190.464
sparse_rows,1000000,pyomo_python,canonical,ok,7,1034.01,1031.99,1040.53,1030.94,1046.89,2.02406,0.01994,1034.03,482451456,8.00711,439.496,471.305,123.729
sparse_rows,1000000,pyoptinterface_python,canonical,ok,7,1545.5,1534.53,1547.7,1526.04,1566.75,7.07587,0.03107,1545.54,546742272,11.968,1145.47,292.971,107.029
sparse_rows,1000000,pyoptinterface_scalar,canonical,ok,7,1086.68,1077.48,1094.08,1075.82,1094.57,7.39264,0.026051,1086.71,493023232,8.415,882.633,146.828,52.1393
sparse_rows,1000000,roml_core_bulk,canonical,ok,7,96.0956,92.2756,97.286,88.9875,97.6528,1.55717,0.00018,96.0958,303353856,,23.3401,29.7888,41.8007
sparse_rows,1000000,roml_core_rust,canonical,ok,7,1009.28,1007.79,1013.62,1007.1,1016.82,2.17598,0.00019,1009.28,1013460992,1,68.488,404.397,537.858
sparse_rows,1000000,roml_core_rust_anon,canonical,ok,7,978.492,976.934,982.863,974.496,983.251,1.55837,0.00019,978.493,978198528,10.1825,40.2305,400.836,538.397
sparse_rows,1000000,roml_python_naive_chain,canonical,ok,7,1053.52,1052.11,1063.81,1051.84,1067.37,1.68053,0.00085,1053.52,1001021440,10.9632,487.218,324.469,245.461
sparse_rows,1000000,roml_python_vectorized,canonical,ok,7,129.137,128.554,130.262,128.189,130.607,0.58228,0.00084,129.137,485781504,1,28.2868,54.1576,46.6321
