workload,size,implementation,variant,status,replicates,median_ms,p25_ms,p75_ms,min_ms,max_ms,mad_ms,container_init_median_ms,user_build_total_median_ms,peak_rss_median_bytes,speedup_vs_baseline,phase_variables_ms,phase_constraints_ms,phase_objective_ms
bess_96,100,roml_core_rust_anon,canonical,ok,7,24.3014,24.0734,25.6363,24.0264,27.5308,0.274945,0.00019,24.3016,39788544,4.88014,1.34608,18.5093,4.44498
bess_96,100,roml_python_bulk,canonical,ok,7,8.08874,7.95692,8.11825,7.94341,8.28719,0.083871,0.00079,8.08953,157761536,1,1.64411,5.72361,0.724623
bess_96,100,roml_python_csr,canonical,ok,7,7.887,7.83567,8.01705,7.67793,8.23618,0.116323,0.00102,7.88802,159465472,0.975059,1.91006,5.31693,0.645072
bess_96,100,roml_python_naive_chain,canonical,ok,7,54.512,53.9772,55.7625,53.8317,55.7944,0.53485,0.00081,54.5128,178282496,10.947,8.97645,32.2083,13.3971
bess_96,300,pulp_python,canonical,ok,7,488.529,480.393,491.198,479.07,493.747,5.21748,0.00194,488.531,231129088,18.2671,117.543,305.538,64.9748
bess_96,300,pyomo_python,canonical,ok,7,339.601,338.293,374.426,336.263,379.199,3.33844,0.020211,339.621,213278720,12.6984,41.1291,198.29,100.741
bess_96,300,pyoptinterface_python,canonical,ok,7,217.16,212.03,220.429,210.146,222.106,4.68958,0.034281,217.194,181747712,8.12007,92.7831,118.431,5.9462
bess_96,300,pyoptinterface_scalar,canonical,ok,7,129.421,128.819,133.088,127.535,137.325,1.88544,0.026901,129.448,178798592,4.83931,67.9583,58.3173,3.57967
bess_96,300,roml_core_bulk,canonical,ok,7,16.2306,15.9722,17.0861,15.8445,17.268,0.289176,0.00019,16.2308,54833152,,5.78819,8.77423,1.59005
bess_96,300,roml_core_rust,canonical,ok,7,96.9739,91.3914,100.468,91.0921,100.782,3.80808,0.0002,96.9741,128376832,1,6.80671,61.8592,28.2628
bess_96,300,roml_core_rust_anon,canonical,ok,7,93.114,88.1045,98.2658,86.0988,99.1437,5.00948,0.0002,93.1142,123953152,5.73695,4.06444,60.7736,28.3239
bess_96,300,roml_python_bulk,canonical,ok,7,26.7436,26.2034,27.0087,26.1758,27.7769,0.450578,0.00079,26.7444,198631424,1,4.63634,19.9093,2.19799
bess_96,300,roml_python_csr,canonical,ok,7,25.6707,25.5108,26.0298,25.4673,26.112,0.159874,0.0011,25.6718,207355904,0.959881,5.27676,17.9028,2.4751
bess_96,300,roml_python_naive_chain,canonical,ok,7,175.82,168.883,178.003,167.851,178.24,2.41986,0.00085,175.821,257634304,10.8327,27.4791,107.49,40.6403
sparse_rows,1000,pulp_python,canonical,ok,7,1.39189,1.37544,1.43224,1.3201,1.44476,0.03393,0.00175,1.39363,137232384,6.25696,0.810254,0.417897,0.163443
sparse_rows,1000,pyomo_python,canonical,ok,7,0.929327,0.919536,0.970177,0.901725,0.999008,0.01928,0.019701,0.949028,137023488,4.17761,0.427498,0.350646,0.145813
sparse_rows,1000,pyoptinterface_python,canonical,ok,7,1.44223,1.42883,1.46888,1.41834,1.59192,0.013401,0.03702,1.47925,138547200,6.48325,0.968318,0.369776,0.091642
sparse_rows,1000,pyoptinterface_scalar,canonical,ok,7,0.915327,0.908636,0.942197,0.899806,1.64763,0.01141,0.02767,0.942997,138444800,4.11468,0.703192,0.159873,0.050191
sparse_rows,1000,roml_core_bulk,canonical,ok,7,0.117422,0.114462,0.122172,0.113692,0.123082,0.00296,0.00019,0.117612,3284992,,0.069371,0.022111,0.025161
sparse_rows,1000,roml_core_rust,canonical,ok,7,0.593291,0.584561,0.601811,0.57708,0.916556,0.00852,0.00019,0.593481,3981312,1,0.065891,0.295706,0.226924
sparse_rows,1000,roml_core_rust_anon,canonical,ok,7,0.55976,0.55501,0.567051,0.55233,0.58492,0.00475,0.00018,0.55994,3846144,4.76708,0.046581,0.290136,0.219704
sparse_rows,1000,roml_python_bulk,canonical,ok,7,0.222454,0.215134,0.247734,0.215114,0.317796,0.00734,0.00077,0.223224,137793536,1,0.085691,0.122192,0.018611
sparse_rows,1000,roml_python_naive_chain,canonical,ok,7,0.988727,0.963397,1.01549,0.943257,1.01873,0.02533,0.00074,0.989467,138104832,8.42029,0.374807,0.353046,0.239314
sparse_rows,3000,pulp_python,canonical,ok,7,4.14659,4.07763,5.01926,4.0713,5.30491,0.06896,0.00168,4.14827,138428416,8.6199,2.37539,1.20634,0.502809
sparse_rows,3000,pyomo_python,canonical,ok,7,3.29777,3.19163,3.5141,3.142,3.52383,0.106142,0.020531,3.3183,137707520,6.85537,0.896596,2.0203,0.387797
sparse_rows,3000,pyoptinterface_python,canonical,ok,7,4.04789,4.02419,4.09038,4.00835,4.09571,0.0237,0.03336,4.08125,139149312,8.41472,2.898,0.881605,0.266675
sparse_rows,3000,pyoptinterface_scalar,canonical,ok,7,2.67512,2.65467,2.68569,2.63154,2.71251,0.012181,0.02736,2.70248,139132928,5.56101,2.11327,0.444138,0.119202
sparse_rows,3000,roml_core_bulk,canonical,ok,7,0.383656,0.376016,0.388036,0.354966,0.389727,0.005479,0.00019,0.383846,4202496,,0.249074,0.057451,0.072731
sparse_rows,3000,roml_core_rust,canonical,ok,7,1.70313,1.68831,1.75838,1.68176,1.76573,0.014821,0.0002,1.70333,5791744,1,0.246285,0.793944,0.666742
sparse_rows,3000,roml_core_rust_anon,canonical,ok,7,1.6072,1.5829,1.67382,1.54425,1.75129,0.024301,0.00019,1.60739,5550080,4.18917,0.144253,0.797935,0.662512
sparse_rows,3000,roml_python_bulk,canonical,ok,7,0.481049,0.475968,0.486879,0.475689,0.488429,0.00536,0.00078,0.481829,138870784,1,0.227605,0.179743,0.073822
sparse_rows,3000,roml_python_naive_chain,canonical,ok,7,2.71323,2.66822,2.74029,2.6678,2.78731,0.034891,0.00071,2.71394,140079104,7.07204,1.11589,0.910826,0.661492
sparse_rows,10000,pulp_python,canonical,ok,7,14.6019,14.4848,14.8553,14.2981,15.0085,0.229925,0.0018,14.6037,141574144,9.27171,8.99643,4.01566,1.6214
sparse_rows,10000,pyomo_python,canonical,ok,7,7.7409,7.55931,7.96866,7.38982,7.97015,0.181583,0.01997,7.76087,139837440,4.91521,3.6313,2.83542,1.22943
sparse_rows,10000,pyoptinterface_python,canonical,ok,7,13.4211,13.2326,13.5619,13.1837,13.5772,0.156133,0.0333,13.4544,142270464,8.52192,9.65701,2.737,0.933127
sparse_rows,10000,pyoptinterface_scalar,canonical,ok,7,8.89916,8.82882,8.9062,8.74032,8.95742,0.01534,0.0285,8.92766,141979648,5.65066,7.04169,1.46987,0.382907
sparse_rows,10000,roml_core_bulk,canonical,ok,7,1.27523,1.26529,1.28868,1.24833,1.29374,0.01144,0.00019,1.27542,7294976,,0.743223,0.274455,0.255365
sparse_rows,10000,roml_core_rust,canonical,ok,7,6.41116,5.96876,6.61109,5.93743,7.0317,0.340795,0.00018,6.41134,12505088,1,0.704692,2.9825,2.71737
sparse_rows,10000,roml_core_rust_anon,canonical,ok,7,5.75044,5.6334,5.93117,5.60753,6.12302,0.117041,0.00019,5.75063,12152832,4.50933,0.459108,2.82904,2.47242
sparse_rows,10000,roml_python_bulk,canonical,ok,7,1.57489,1.54684,1.58713,1.54643,1.609,0.02332,0.00077,1.57566,141803520,1,0.820005,0.497009,0.235084
sparse_rows,10000,roml_python_naive_chain,canonical,ok,7,9.05312,8.98929,9.18835,8.97768,9.57772,0.063831,0.00072,9.05384,146878464,7.09919,3.59619,3.07403,2.33279
sparse_rows,30000,pulp_python,canonical,ok,7,43.0539,42.8853,43.8135,42.7009,44.8469,0.352957,0.00172,43.0556,153800704,10.8452,25.9194,12.2124,4.97997
sparse_rows,30000,pyomo_python,canonical,ok,7,20.6531,20.5892,21.0249,20.5782,21.6053,0.074891,0.02017,20.6732,147091456,5.20248,8.91215,8.15957,3.68593
sparse_rows,30000,pyoptinterface_python,canonical,ok,7,40.193,39.9641,40.8252,39.5889,42.0816,0.435538,0.03331,40.2263,151310336,10.1246,28.7757,8.8618,2.61529
sparse_rows,30000,pyoptinterface_scalar,canonical,ok,7,26.1099,26.0461,26.5739,26.0321,26.8139,0.063811,0.027781,26.1377,148795392,6.57706,20.4962,4.43838,1.17151
sparse_rows,30000,roml_core_bulk,canonical,ok,7,3.8181,3.78127,3.86385,3.74547,3.98738,0.036831,0.00019,3.81829,16777216,,2.20563,0.806444,0.769184
sparse_rows,30000,roml_core_rust,canonical,ok,7,20.3838,19.9291,21.2016,19.5943,24.0702,0.454668,0.00019,20.384,34082816,1,2.09925,9.50706,8.85512
sparse_rows,30000,roml_core_rust_anon,canonical,ok,7,19.8041,18.9991,19.8783,18.3658,19.9807,0.176603,0.00019,19.8042,33112064,5.18689,1.25254,9.51686,8.98716
sparse_rows,30000,roml_python_bulk,canonical,ok,7,3.96985,3.94545,4.03735,3.91247,4.04668,0.024401,0.00077,3.97062,151511040,1,1.79987,1.37278,0.799764
sparse_rows,30000,roml_python_naive_chain,canonical,ok,7,27.6132,27.4962,28.1139,27.4556,28.5357,0.157542,0.00076,27.6139,167010304,7.23218,10.2955,9.28427,8.1046
sparse_rows,100000,pulp_python,canonical,ok,7,174.313,172.035,175.842,171.218,176.11,1.797,0.00176,174.315,198213632,13.4569,111.297,45.2768,17.6746
sparse_rows,100000,pyomo_python,canonical,ok,7,91.4165,90.4621,93.8286,89.4876,94.2342,1.27979,0.020121,91.4366,174264320,7.05731,50.7575,29.4754,12.3317
sparse_rows,100000,pyoptinterface_python,canonical,ok,7,137.316,135.11,141.573,133.85,145.036,3.46563,0.033501,137.35,177356800,10.6007,100.976,27.1945,9.41123
sparse_rows,100000,pyoptinterface_python,duplicated,error,,,,,,,,,,,10.6007,,,
sparse_rows,100000,pyoptinterface_python,shuffled,ok,7,134.589,134.087,139.313,133.45,140.824,0.954297,0.03329,134.623,177541120,10.6007,98.0509,27.3384,9.39108
sparse_rows,100000,pyoptinterface_scalar,canonical,ok,7,90.2994,90.1677,98.5761,89.6116,99.8914,0.687802,0.02787,90.3272,174686208,6.97107,71.731,14.9759,3.93681
sparse_rows,100000,roml_core_bulk,canonical,ok,7,12.8894,12.8766,13.0159,12.8086,13.0774,0.01904,0.00018,12.8896,48414720,,7.37527,2.78289,2.63293
sparse_rows,100000,roml_core_rust,canonical,ok,7,80.7664,74.6645,86.0161,74.3143,86.7256,5.95919,0.00018,80.7666,95973376,1,6.99319,32.0386,41.7063
sparse_rows,100000,roml_core_rust_anon,canonical,ok,7,72.2753,71.3125,74.2713,71.0768,78.0294,0.962828,0.00019,72.2755,92233728,5.60733,4.16429,29.6933,38.279
sparse_rows,100000,roml_python_bulk,canonical,ok,7,12.9534,12.7462,13.3961,12.6438,13.4624,0.207194,0.00073,12.9542,185405440,1,5.4642,4.78983,2.69942
sparse_rows,100000,roml_python_bulk,duplicated,ok,7,13.3928,13.1411,13.4541,13.0801,13.7196,0.140152,0.00083,13.3937,187863040,1,5.17676,6.05293,2.21207
sparse_rows,100000,roml_python_bulk,shuffled,ok,7,13.5359,13.356,13.7032,13.0843,13.7692,0.167263,0.00084,13.5367,185843712,1,5.2433,5.55782,2.71601
sparse_rows,100000,roml_python_naive_chain,canonical,ok,7,90.2581,89.907,90.8621,89.6668,100.33,0.387378,0.00073,90.2588,234496000,7.00248,32.6246,32.3236,25.5188
sparse_rows,300000,pulp_python,canonical,ok,7,549.084,542.36,551.617,537.627,553.619,4.53488,0.00171,549.086,305164288,12.7245,284.184,205.796,54.1881
sparse_rows,300000,pyomo_python,canonical,ok,7,269.64,266.536,271.306,264.006,272.379,1.66651,0.01993,269.66,234684416,6.24862,101.945,130.586,37.0872
sparse_rows,300000,pyoptinterface_python,canonical,ok,7,453.611,434.181,463.157,432.012,469.917,9.54644,0.033891,453.645,258281472,10.512,342.186,82.4996,28.7309
sparse_rows,300000,pyoptinterface_scalar,canonical,ok,7,313.48,301.936,316.467,297.136,317.78,4.29943,0.02736,313.508,256135168,7.26458,256.04,44.4105,12.4891
sparse_rows,300000,roml_core_bulk,canonical,ok,7,42.4643,42.3707,44.7441,40.9884,44.8705,0.119001,0.00019,42.4645,141049856,,22.3791,9.44256,10.3577
sparse_rows,300000,roml_core_rust,canonical,ok,7,283.062,278.363,291.858,278.095,297.187,4.83899,0.0002,283.063,297803776,1,21.1047,111.159,150.666
sparse_rows,300000,roml_core_rust_anon,canonical,ok,7,276.182,267.559,287.352,266.956,295.326,8.6231,0.00019,276.183,287330304,6.50386,12.6616,110.74,152.795
sparse_rows,300000,roml_python_bulk,canonical,ok,7,43.1519,43.0496,43.9465,42.9327,44.0283,0.102302,0.00075,43.1526,290275328,1,15.9989,16.0559,11.1692
sparse_rows,300000,roml_python_naive_chain,canonical,ok,7,308.773,298.667,313.613,297.881,314.28,5.50717,0.00077,308.774,435671040,7.27135,131.135,99.9297,78.1515
sparse_rows,1000000,pulp_python,canonical,ok,7,2069.07,2043.84,2134.8,2030.42,2157.26,30.4623,0.00185,2069.07,728203264,13.3188,1187.12,688.756,193.341
sparse_rows,1000000,pyomo_python,canonical,ok,7,1067.6,1059.56,1078.17,1053.02,1091.71,8.03206,0.020061,1067.62,486313984,6.87222,461.315,483.124,122.303
sparse_rows,1000000,pyoptinterface_python,canonical,ok,7,1642.64,1581.07,1680.19,1575.66,1699.98,51.1285,0.03204,1642.67,550866944,10.5738,1230.19,303.512,111.691
sparse_rows,1000000,pyoptinterface_python,shuffled,ok,7,1662.79,1581.59,1684.86,1575.65,1700.05,22.8326,0.034591,1662.82,553381888,10.5738,1225.93,303.726,126.715
sparse_rows,1000000,pyoptinterface_scalar,canonical,ok,7,1112.41,1103.39,1184.37,1103.24,1185.54,9.17216,0.02722,1112.44,496844800,7.16071,909.461,150.508,52.8477
sparse_rows,1000000,roml_core_bulk,canonical,ok,7,155.583,153.83,156.616,153.628,159.879,1.38202,0.00019,155.583,463233024,,75.9048,33.563,45.003
sparse_rows,1000000,roml_core_rust,canonical,ok,7,1086.01,1047.51,1111.36,1033.65,1112.19,25.3431,0.00019,1086.01,1013145600,1,71.4676,431.376,582.245
sparse_rows,1000000,roml_core_rust_anon,canonical,ok,7,1027.51,1012.12,1063,1009.1,1075.11,18.4131,0.00019,1027.52,977965056,6.60429,42.474,418.565,565.833
sparse_rows,1000000,roml_python_bulk,canonical,ok,7,155.349,154.269,156.195,152.971,161.696,0.845386,0.00078,155.35,625762304,1,54.4858,53.9252,46.805
sparse_rows,1000000,roml_python_bulk,duplicated,ok,7,162.266,161.329,162.483,161.104,162.614,0.348457,0.00132,162.267,638873600,1,56.4937,64.0977,41.1214
sparse_rows,1000000,roml_python_bulk,shuffled,ok,7,165.62,161.688,169.231,159.094,171.966,3.6111,0.0012,165.621,625573888,1,56.5761,63.0692,46.3742
sparse_rows,1000000,roml_python_naive_chain,canonical,ok,7,1155.04,1146.39,1169.41,1118.08,1177.89,8.65575,0.00083,1155.04,1145745408,7.42398,523.249,334.513,289.725
