workload,size,implementation,variant,status,replicates,median_ms,p25_ms,p75_ms,min_ms,max_ms,mad_ms,container_init_median_ms,user_build_total_median_ms,peak_rss_median_bytes,speedup_vs_baseline,phase_variables_ms,phase_constraints_ms,phase_objective_ms
bess_96,10,pyoptinterface_scalar,canonical,ok,7,4.06701,4.05688,4.09509,4.04856,4.09525,0.01835,0.025841,4.09285,135196672,3.5254,2.05015,1.89961,0.129022
bess_96,10,roml_core_bulk,canonical,ok,7,0.387437,0.356686,0.396157,0.355346,0.57881,0.00872,0.0002,0.387637,4435968,,0.093561,0.251405,0.03493
bess_96,10,roml_core_l1,canonical,ok,7,0.480848,0.441058,0.484819,0.440967,0.493288,0.01244,0.0002,0.481048,4616192,,0.074581,0.322606,0.075051
bess_96,10,roml_core_rust,canonical,ok,7,2.3828,2.35555,2.41506,2.33897,2.43855,0.02725,0.00019,2.38299,7069696,1,0.282315,1.59468,0.501799
bess_96,10,roml_core_rust_anon,canonical,ok,7,2.21502,2.16082,2.22573,2.1518,2.25541,0.034021,0.00019,2.21521,6914048,5.71711,0.172894,1.52307,0.501459
bess_96,10,roml_python_csr,canonical,ok,7,0.816384,0.806684,0.819765,0.806584,0.833845,0.004879,0.00094,0.817324,135479296,0.707665,0.152043,0.56867,0.090912
bess_96,10,roml_python_naive_chain,canonical,ok,7,5.27056,5.25064,5.28873,5.24688,5.30473,0.01817,0.00075,5.27131,136806400,13.6037,0.879515,3.19002,1.1957
bess_96,10,roml_python_vectorized,canonical,ok,7,1.15363,1.14922,1.1746,1.14118,1.18948,0.0104,0.00079,1.15442,135446528,1,0.091282,0.936597,0.128672
bess_96,30,jump_julia,canonical,ok,7,3.64019,3.59765,3.6782,3.58186,3.68044,0.038,0.00275,3.64294,568016896,,0.755233,2.10817,0.770753
bess_96,30,ortools_mathopt_cpp,canonical,ok,7,2.82373,2.7969,2.90673,2.78322,3.2121,0.040512,0.00013,2.82386,22192128,,0.702223,1.8014,0.310936
bess_96,30,pulp_python,canonical,ok,7,43.8094,43.6909,44.2988,43.3847,44.4727,0.118512,0.00181,43.8112,142290944,15.1772,9.25799,28.3679,6.22801
bess_96,30,pyomo_python,canonical,ok,7,32.6008,32.5392,33.3681,31.9334,34.3436,0.282975,0.020121,32.6209,140546048,11.2941,3.06067,10.133,19.3037
bess_96,30,pyoptinterface_python,canonical,ok,7,20.2305,20.056,20.2967,19.9234,20.6267,0.167163,0.033181,20.2637,138809344,7.00858,8.19065,11.2839,0.578881
bess_96,30,pyoptinterface_scalar,canonical,ok,7,12.2372,12.1692,12.3514,12.1146,12.4216,0.067991,0.026721,12.2639,138534912,4.23942,6.23973,5.63141,0.336617
bess_96,30,roml_core_bulk,canonical,ok,7,1.00558,0.994437,1.07338,0.983517,1.23257,0.022061,0.00019,1.00577,6688768,,0.223804,0.672062,0.122102
bess_96,30,roml_core_l1,canonical,ok,7,1.25058,1.2431,1.33646,1.22516,1.43169,0.02542,0.00021,1.25079,7450624,,0.164123,0.899366,0.208413
bess_96,30,roml_core_rust,canonical,ok,7,6.93414,6.8244,7.21653,6.76795,7.34359,0.117223,0.0002,6.93434,14331904,1,0.653042,5.09815,1.1772
bess_96,30,roml_core_rust_anon,canonical,ok,7,6.30659,6.26027,6.3455,6.25832,6.37713,0.038911,0.00019,6.30678,13873152,6.27161,0.441208,4.77477,1.10282
bess_96,30,roml_python_csr,canonical,ok,7,2.10968,2.0913,2.13136,2.09045,2.15999,0.01838,0.00099,2.11067,138977280,0.730869,0.336176,1.539,0.231834
bess_96,30,roml_python_naive_chain,canonical,ok,7,15.7559,15.707,15.9783,15.6006,16.0525,0.048941,0.00078,15.7567,143642624,15.6685,2.69659,9.40075,3.61469
bess_96,30,roml_python_vectorized,canonical,ok,7,2.88653,2.88433,2.9044,2.87473,2.90741,0.00998,0.00081,2.88734,138805248,1,0.334615,2.32253,0.230914
bess_96,100,jump_julia,canonical,ok,7,13.413,13.2472,13.4626,13.2215,13.4754,0.056871,0.00288,13.4159,574664704,,2.83543,7.15849,3.44218
bess_96,100,ortools_mathopt_cpp,canonical,ok,7,10.2657,10.1416,10.8179,10.1219,10.9307,0.124052,0.00014,10.2658,36442112,,2.60535,6.61186,1.09497
bess_96,100,pulp_python,canonical,ok,7,168.928,168.846,169.116,167.451,170.701,0.109052,0.0018,168.93,164515840,17.5194,29.84,118.324,20.6809
bess_96,100,pyomo_python,canonical,ok,7,68.2743,67.8932,69.1029,66.6163,69.1069,0.381097,0.01972,68.294,157499392,7.08067,7.91323,51.5094,8.99688
bess_96,100,pyoptinterface_python,canonical,ok,7,66.6861,66.591,66.76,66.4694,66.9901,0.073881,0.0326,66.7187,149618688,6.91597,26.7918,37.8512,2.00585
bess_96,100,pyoptinterface_scalar,canonical,ok,7,40.2695,40.1409,40.7438,39.9712,41.1878,0.263705,0.026711,40.2962,146919424,4.17632,20.3856,18.9153,1.16977
bess_96,100,roml_core_bulk,canonical,ok,7,3.51872,3.48211,3.54304,3.46151,3.68617,0.028481,0.0002,3.51892,15142912,,0.700903,2.35563,0.460618
bess_96,100,roml_core_l1,canonical,ok,7,4.32783,4.24901,4.40843,4.1873,4.7446,0.078821,0.00019,4.32802,17731584,,0.471668,3.11456,0.670622
bess_96,100,roml_core_rust,canonical,ok,7,24.6461,24.6095,24.7282,24.3327,24.7688,0.04497,0.0002,24.6463,41586688,1,2.16994,18.1373,4.30666
bess_96,100,roml_core_rust_anon,canonical,ok,7,22.6843,22.6187,22.7629,22.5609,23.1578,0.065581,0.00019,22.6845,40050688,6.44675,1.25837,17.2233,4.20606
bess_96,100,roml_python_csr,canonical,ok,7,6.94524,6.90772,6.98383,6.89283,7.04465,0.03752,0.00096,6.9462,152268800,0.720286,0.939327,5.20414,0.794834
bess_96,100,roml_python_naive_chain,canonical,ok,7,52.7397,52.493,53.4162,52.2885,55.2913,0.246703,0.00078,52.7405,170602496,14.9883,8.5246,32.0446,12.3219
bess_96,100,roml_python_vectorized,canonical,ok,7,9.64234,9.52949,9.67118,9.47883,9.67126,0.02892,0.0008,9.64314,151547904,1,0.722123,8.31579,0.607441
bess_96,300,jump_julia,canonical,ok,7,155.881,154.906,156.801,154.571,157.097,0.919615,0.00291,155.884,628707328,,9.50835,134.533,11.3426
bess_96,300,ortools_mathopt_cpp,canonical,ok,7,32.9306,32.6369,33.1216,32.6311,33.1349,0.191014,0.00013,32.9307,64782336,,6.94886,21.553,4.40045
bess_96,300,pulp_python,canonical,ok,7,469.873,469.346,471.66,469.299,475.026,0.57476,0.001841,469.875,227201024,14.1124,112.244,294.715,62.9421
bess_96,300,pyomo_python,canonical,ok,7,334.503,333.094,336.687,332.475,337.36,1.40878,0.02013,334.523,209469440,10.0466,39.9077,195.426,100.129
bess_96,300,pyoptinterface_python,canonical,ok,7,203.777,203.509,208.346,202.581,212.984,1.19548,0.033351,203.81,177676288,6.12033,84.5175,113.473,5.90695
bess_96,300,pyoptinterface_scalar,canonical,ok,7,125.341,124.586,125.627,124.247,127.304,0.301485,0.026751,125.368,175038464,3.76455,64.8667,56.7472,3.47825
bess_96,300,roml_core_bulk,canonical,ok,7,12.0834,11.8913,12.4612,11.8006,12.9725,0.192113,0.00019,12.0836,41050112,,2.11616,8.50862,1.46482
bess_96,300,roml_core_l1,canonical,ok,7,14.6352,14.5043,14.7157,14.2621,14.9934,0.080471,0.00019,14.6354,47218688,,1.50189,11.0479,2.01851
bess_96,300,roml_core_rust,canonical,ok,7,87.6679,86.8802,89.6432,86.3869,91.2511,1.28102,0.00019,87.6681,128667648,1,6.5206,56.0372,25.0964
bess_96,300,roml_core_rust_anon,canonical,ok,7,82.6707,82.188,88.2183,81.5487,92.5127,0.482768,0.0002,82.6709,124076032,6.84168,3.84348,54.0526,25.2129
bess_96,300,roml_python_csr,canonical,ok,7,23.3631,23.2158,23.5263,23.2127,23.7302,0.147223,0.00099,23.364,193466368,0.701698,2.81015,17.7664,2.79323
bess_96,300,roml_python_naive_chain,canonical,ok,7,164.478,164.408,167.014,164.133,170.903,0.070281,0.00082,164.479,243154944,13.6119,24.7531,103.63,36.5471
bess_96,300,roml_python_vectorized,canonical,ok,7,33.295,32.9816,33.5365,32.7655,35.7081,0.241445,0.0009,33.2959,189198336,1,2.10028,29.5158,1.72696
param_bess,1,roml_core_bulk_param,canonical,error,,,,,,,,,,,,,,
param_bess,1,roml_core_l1_param,canonical,error,,,,,,,,,,,,,,
param_bess,1,roml_python_concrete,canonical,ok,7,0.076951,0.072711,0.083092,0.071481,0.086882,0.00424,0.0015,0.078451,133660672,,0.02525,,0.039791
param_bess,1,roml_python_param,canonical,ok,7,0.055131,0.051091,0.057411,0.04836,0.060611,0.00261,0.00089,0.056021,133578752,,0.01455,,0.032291
param_bess,10,roml_python_concrete,canonical,ok,7,0.218534,0.213054,0.235314,0.210574,0.249695,0.00671,0.0015,0.220034,134270976,,0.080972,,0.121042
param_bess,10,roml_python_param,canonical,ok,7,0.188173,0.184303,0.221544,0.182714,0.244964,0.005459,0.00098,0.189153,134242304,,0.066821,,0.112342
param_bess,300,roml_python_concrete,canonical,ok,7,5.00566,4.88127,5.03186,4.84625,5.12418,0.026201,0.001661,5.00732,153026560,,1.48311,,3.39309
param_bess,300,roml_python_param,canonical,ok,7,4.75707,4.71133,5.07494,4.70457,5.11696,0.052501,0.00094,4.75801,153067520,,1.42782,,3.26148
rule_rows,1000,pyomo_python,canonical,ok,7,7.84515,7.72407,7.95722,7.71064,8.00369,0.112072,0.02031,7.86546,135462912,,3.28176,2.95717,1.54781
rule_rows,1000,roml_core_rules,canonical,ok,7,2.99129,2.98147,3.0491,2.98037,3.12838,0.00982,0.00018,2.99147,9273344,,0.150842,0.427748,2.38049
rule_rows,1000,roml_python_rules,canonical,ok,7,5.57113,5.55147,5.62893,5.55045,5.68927,0.02068,0.00093,5.57206,137060352,,0.280525,4.98293,0.309566
rule_rows,10000,pyomo_python,canonical,ok,7,93.7491,92.4558,95.0682,92.4467,95.8378,1.29335,0.02016,93.7693,162287616,,46.6313,31.2384,16.1519
rule_rows,10000,roml_core_rules,canonical,ok,7,29.5325,29.464,29.826,29.3204,29.9331,0.212103,0.00019,29.5327,56197120,,1.62884,4.05062,23.5492
rule_rows,10000,roml_python_rules,canonical,ok,7,55.1846,54.9875,55.3854,54.7444,55.7313,0.197094,0.00089,55.1855,166260736,,2.74276,49.0839,3.35459
rule_rows,100000,pyomo_python,canonical,ok,7,1390.36,1383.77,1400.19,1378.88,1408.85,6.59176,0.01996,1390.38,426631168,,721.138,488.423,176.56
rule_rows,100000,roml_core_rules,canonical,ok,7,406.31,404.417,411.137,401.438,414.478,2.13431,0.00018,406.31,591912960,,17.0465,45.9799,341.897
rule_rows,100000,roml_python_rules,canonical,ok,7,574.755,571.004,576.117,569.68,582.305,2.6335,0.00091,574.756,461045760,,28.4004,495.321,49.9731
sparse_rows,1000,jump_julia,canonical,ok,7,0.184873,0.183113,0.187794,0.182673,0.187953,0.00176,0.00304,0.187913,566386688,,0.073942,0.055791,0.055391
sparse_rows,1000,ortools_mathopt_cpp,canonical,ok,7,0.221234,0.219424,0.226354,0.219164,0.226774,0.00181,0.00013,0.221364,17625088,,0.060041,0.109272,0.051931
sparse_rows,1000,pulp_python,canonical,ok,7,1.27876,1.26862,2.29421,1.25673,2.63864,0.022031,0.00175,1.28051,133169152,6.60129,0.705013,0.404877,0.163823
sparse_rows,1000,pyomo_python,canonical,ok,7,0.888656,0.882736,1.84821,0.867745,1.99974,0.00592,0.0199,0.908556,132927488,4.58746,0.324516,0.417297,0.142842
sparse_rows,1000,pyoptinterface_python,canonical,ok,7,1.37684,1.36571,1.40945,1.3638,1.41429,0.01113,0.032731,1.40958,134373376,7.10761,0.930496,0.352766,0.091892
sparse_rows,1000,pyoptinterface_scalar,canonical,ok,7,0.883446,0.877076,0.889066,0.875286,0.896386,0.00562,0.0275,0.910946,134369280,4.56057,0.686232,0.152163,0.045821
sparse_rows,1000,roml_core_bulk,canonical,ok,7,0.085251,0.076762,0.086972,0.075561,0.089162,0.001721,0.00019,0.085441,3375104,,0.02562,0.032611,0.02569
sparse_rows,1000,roml_core_rust,canonical,ok,7,0.607331,0.58007,0.614381,0.57634,0.615171,0.00705,0.00019,0.607521,4227072,1,0.077981,0.303796,0.220603
sparse_rows,1000,roml_core_rust_anon,canonical,ok,7,0.55361,0.535019,0.575411,0.53202,0.58039,0.018591,0.00018,0.55379,4083712,6.49388,0.051511,0.280505,0.210024
sparse_rows,1000,roml_python_naive_chain,canonical,ok,7,0.885126,0.871925,0.902266,0.867065,0.909616,0.016,0.00072,0.885846,134103040,10.3826,0.321426,0.342206,0.224754
sparse_rows,1000,roml_python_vectorized,canonical,ok,7,0.193714,0.191743,0.195733,0.191163,0.220234,0.001971,0.00074,0.194454,133730304,1,0.03309,0.123772,0.036431
sparse_rows,3000,jump_julia,canonical,ok,7,0.56937,0.56166,0.577281,0.559619,0.57789,0.00771,0.00311,0.57248,566296576,,0.222474,0.161552,0.184573
sparse_rows,3000,ortools_mathopt_cpp,canonical,ok,7,0.57609,0.575121,0.58021,0.56988,0.585911,0.00156,0.00014,0.57623,18182144,,0.163933,0.291455,0.119382
sparse_rows,3000,pulp_python,canonical,ok,7,4.94312,4.93021,5.07104,4.89492,5.19659,0.048201,0.00173,4.94485,134488064,12.6272,2.28297,2.20312,0.484339
sparse_rows,3000,pyomo_python,canonical,ok,7,3.0335,2.99097,3.12148,2.98516,3.20905,0.04834,0.02011,3.05361,133754880,7.74906,0.790594,1.82638,0.374787
sparse_rows,3000,pyoptinterface_python,canonical,ok,7,3.90325,3.88857,3.90888,3.85493,3.92455,0.00675,0.032341,3.93559,135163904,9.97083,2.79053,0.846275,0.265375
sparse_rows,3000,pyoptinterface_scalar,canonical,ok,7,2.57491,2.57079,2.58965,2.56591,2.59824,0.004111,0.027051,2.60196,135024640,6.57758,2.02928,0.434008,0.111882
sparse_rows,3000,roml_core_bulk,canonical,ok,7,0.234054,0.209964,0.238384,0.199094,0.238404,0.00433,0.00019,0.234244,3948544,,0.075651,0.085662,0.070261
sparse_rows,3000,roml_core_rust,canonical,ok,7,1.66541,1.65308,1.67773,1.63707,1.71615,0.01232,0.00018,1.66559,6074368,1,0.261854,0.760283,0.641821
sparse_rows,3000,roml_core_rust_anon,canonical,ok,7,1.56383,1.53674,1.58164,1.5098,1.59107,0.01781,0.00018,1.56401,5799936,6.68148,0.167463,0.760014,0.638251
sparse_rows,3000,roml_python_naive_chain,canonical,ok,7,2.52151,2.50077,2.54303,2.50077,2.54311,0.02074,0.00077,2.52228,135733248,10.7732,0.984397,0.928057,0.60906
sparse_rows,3000,roml_python_vectorized,canonical,ok,7,0.391467,0.383947,0.396717,0.377747,0.402817,0.00575,0.00077,0.392237,134512640,1,0.083921,0.215674,0.087352
sparse_rows,10000,jump_julia,canonical,ok,7,1.74354,1.729,1.75573,1.71356,1.7861,0.01219,0.00319,1.74673,566349824,,0.695052,0.51693,0.531559
sparse_rows,10000,ortools_mathopt_cpp,canonical,ok,7,2.05437,2.02013,2.07781,2.01786,2.11196,0.02344,0.00014,2.05451,21053440,,0.5704,1.06303,0.420017
sparse_rows,10000,pulp_python,canonical,ok,7,14.1064,13.9862,14.3765,13.9333,14.6226,0.172813,0.00172,14.1081,137592832,12.5689,8.65813,3.85117,1.572
sparse_rows,10000,pyomo_python,canonical,ok,7,7.28487,7.14846,7.38184,7.13692,7.45491,0.096972,0.020121,7.30499,135860224,6.49084,3.23488,2.66092,1.28527
sparse_rows,10000,pyoptinterface_python,canonical,ok,7,12.8204,12.7368,12.887,12.7187,12.9339,0.066661,0.031991,12.8523,138391552,11.423,9.2626,2.6517,0.915266
sparse_rows,10000,pyoptinterface_scalar,canonical,ok,7,8.58045,8.51181,8.60925,8.49941,8.62043,0.039981,0.026921,8.60737,137986048,7.64521,6.77461,1.42708,0.369547
sparse_rows,10000,roml_core_bulk,canonical,ok,7,0.721623,0.720033,0.785434,0.713423,0.797044,0.0082,0.00018,0.721803,5992448,,0.212383,0.269425,0.248084
sparse_rows,10000,roml_core_rust,canonical,ok,7,5.75525,5.6658,5.8076,5.60966,6.66317,0.052351,0.00018,5.75543,12746752,1,0.693212,2.73635,2.32749
sparse_rows,10000,roml_core_rust_anon,canonical,ok,7,5.39388,5.34307,5.42897,5.2993,5.43508,0.035091,0.00018,5.39406,12398592,7.47464,0.434078,2.67037,2.27276
sparse_rows,10000,roml_python_naive_chain,canonical,ok,7,8.25981,8.21053,8.27566,8.19048,8.37362,0.02427,0.00072,8.26053,141713408,11.4462,3.21858,2.90525,2.1182
sparse_rows,10000,roml_python_vectorized,canonical,ok,7,1.12233,1.12037,1.13592,1.10769,1.16197,0.007411,0.00086,1.12319,137375744,1,0.283356,0.526779,0.314936
sparse_rows,30000,jump_julia,canonical,ok,7,6.34183,6.31375,6.37621,6.17818,6.51568,0.028081,0.003181,6.34501,571404288,,2.44864,1.48681,2.40154
sparse_rows,30000,ortools_mathopt_cpp,canonical,ok,7,7.0275,6.97881,7.56013,6.94704,7.59347,0.074891,0.00014,7.02764,31916032,,2.03722,3.52059,1.47063
sparse_rows,30000,pulp_python,canonical,ok,7,41.6801,41.5501,41.8038,41.5232,46.3975,0.123682,0.00169,41.6818,150040576,13.4215,25.1348,11.6731,4.85543
sparse_rows,30000,pyomo_python,canonical,ok,7,20.1084,19.9939,20.3951,19.8648,20.7512,0.125663,0.02079,20.1292,142843904,6.47518,8.50717,7.8932,3.72163
sparse_rows,30000,pyoptinterface_python,canonical,ok,7,38.7249,38.4801,38.9118,38.4463,39.1334,0.186903,0.031771,38.7567,147451904,12.4699,27.5467,8.52865,2.56203
sparse_rows,30000,pyoptinterface_scalar,canonical,ok,7,25.3951,25.3371,25.4916,25.3172,25.5361,0.057951,0.026921,25.422,144515072,8.17755,19.9217,4.3243,1.14656
sparse_rows,30000,roml_core_bulk,canonical,ok,7,2.16696,2.13057,2.22197,2.12943,2.31737,0.03639,0.00019,2.16715,11870208,,0.672212,0.753293,0.722833
sparse_rows,30000,roml_core_rust,canonical,ok,7,18.5189,18.3606,19.1789,18.2597,19.4172,0.259194,0.00018,18.5191,34402304,1,1.98096,8.79431,7.8189
sparse_rows,30000,roml_core_rust_anon,canonical,ok,7,17.5691,17.4251,17.8219,17.3114,18.8954,0.144062,0.00019,17.5693,33345536,8.10774,1.18129,8.67561,7.64769
sparse_rows,30000,roml_python_naive_chain,canonical,ok,7,25.4293,25.3353,25.6787,25.307,25.7127,0.093941,0.0007,25.43,158826496,11.735,9.56666,9.03892,6.82456
sparse_rows,30000,roml_python_vectorized,canonical,ok,7,3.10547,3.05994,3.1221,3.05786,3.17309,0.016631,0.00082,3.10629,144596992,1,0.812395,1.39641,0.898736
sparse_rows,100000,jump_julia,canonical,ok,7,22.1193,22.0722,22.5293,21.7811,22.6044,0.047051,0.0033,22.1226,594739200,,8.79242,5.55745,7.7398
sparse_rows,100000,ortools_mathopt_cpp,canonical,ok,7,22.5987,20.1987,23.5098,19.7974,23.9744,1.37573,0.00014,22.5988,50274304,,6.67672,11.1088,4.44701
sparse_rows,100000,pulp_python,canonical,ok,7,166.271,165.931,167.857,165.059,168.534,1.21243,0.00163,166.273,194396160,15.6941,105.611,43.3982,17.169
sparse_rows,100000,pyomo_python,canonical,ok,7,87.7976,87.3429,87.9327,86.4553,89.253,0.325005,0.02035,87.8179,170319872,8.28709,46.7966,28.2311,12.4913
sparse_rows,100000,pyoptinterface_python,canonical,ok,7,130.919,129.843,132,129.198,137.268,1.07632,0.032051,130.951,173703168,12.3573,95.4796,26.2771,9.24398
sparse_rows,100000,pyoptinterface_scalar,canonical,ok,7,87.1202,86.9343,92.9084,86.8066,93.6392,0.185863,0.02672,87.1469,171515904,8.22315,68.8205,14.4115,3.86184
sparse_rows,100000,roml_core_bulk,canonical,ok,7,7.42097,7.32014,7.4343,7.27168,7.67673,0.013331,0.00019,7.42116,32710656,,2.27365,2.60515,2.44458
sparse_rows,100000,roml_core_rust,canonical,ok,7,71.7545,70.7218,75.3668,70.4145,78.64,1.34003,0.00018,71.7547,96202752,1,6.63367,29.8433,35.3889
sparse_rows,100000,roml_core_rust_anon,canonical,ok,7,68.1426,67.8399,69.5072,67.69,72.1263,0.452618,0.00019,68.1428,92442624,9.18244,3.94714,28.1406,35.8306
sparse_rows,100000,roml_python_naive_chain,canonical,ok,7,84.7456,84.4164,85.1473,84.1242,86.329,0.329156,0.00074,84.7463,216866816,11.4197,30.8479,31.0002,22.9775
sparse_rows,100000,roml_python_vectorized,canonical,ok,7,10.5945,10.521,10.6781,10.5205,10.962,0.073511,0.00079,10.5953,168509440,1,2.74867,4.91067,2.92749
sparse_rows,300000,jump_julia,canonical,ok,7,215.406,213.842,216.363,213.635,218.076,1.2562,0.00318,215.41,673312768,,144.261,15.7754,55.1633
sparse_rows,300000,ortools_mathopt_cpp,canonical,ok,7,85.1959,84.911,89.2731,83.7367,92.0394,0.750544,0.00013,85.196,145104896,,26.1409,41.8086,17.5586
sparse_rows,300000,pulp_python,canonical,ok,7,527.442,526.747,534.035,522.821,534.702,0.751823,0.00169,527.443,301277184,13.9499,276.866,198.235,52.6495
sparse_rows,300000,pyomo_python,canonical,ok,7,257.309,256.118,261.378,254.025,262.62,1.41938,0.02022,257.33,230838272,6.80537,97.8378,123.11,37.6194
sparse_rows,300000,pyoptinterface_python,canonical,ok,7,422.087,418.296,423.286,415.162,424.415,1.1987,0.031591,422.119,254590976,11.1635,313.867,79.6747,27.6285
sparse_rows,300000,pyoptinterface_scalar,canonical,ok,7,289.153,286.608,292.211,285.484,293.192,2.54483,0.026781,289.18,252256256,7.64758,234.237,43.0541,11.8153
sparse_rows,300000,roml_core_bulk,canonical,ok,7,25.7709,25.0047,26.5494,24.499,27.4212,0.766243,0.00019,25.7711,93392896,,6.73489,9.08195,9.68359
sparse_rows,300000,roml_core_rust,canonical,ok,7,264.633,263.861,267.286,263.696,269.062,0.771494,0.00018,264.633,298049536,1,20.1518,102.548,141.894
