workload,size,implementation,variant,status,replicates,median_ms,p25_ms,p75_ms,min_ms,max_ms,mad_ms,container_init_median_ms,user_build_total_median_ms,peak_rss_median_bytes,speedup_vs_baseline,phase_variables_ms,phase_constraints_ms,phase_objective_ms
bess_96,3,roml_core_rust,canonical,ok,7,0.800664,0.763353,1.00259,0.756963,1.05532,0.043701,0.00022,0.800884,4091904,1,0.088372,0.529119,0.184313
bess_96,3,roml_core_rust_anon,canonical,ok,7,0.720423,0.706322,0.742233,0.695352,0.900396,0.014101,0.00021,0.720633,4018176,4.12819,0.059841,0.498049,0.149823
bess_96,3,roml_python_bulk,canonical,ok,7,0.407066,0.403927,0.416657,0.403487,0.429748,0.003192,0.00081,0.407876,137826304,1,0.082031,0.221613,0.103782
bess_96,3,roml_python_csr,canonical,ok,7,0.351676,0.345866,0.353766,0.343216,0.357956,0.0043,0.00107,0.352746,137670656,0.863929,0.152453,0.166973,0.029561
bess_96,3,roml_python_naive_chain,canonical,ok,7,1.80455,1.77653,1.84611,1.74191,2.55698,0.02802,0.00076,1.80531,138285056,10.3405,0.294516,1.09008,0.416337
bess_96,10,pulp_python,canonical,ok,7,17.0285,16.8624,17.266,16.8053,17.3147,0.166084,0.00198,17.0305,139755520,17.3379,2.93043,11.7916,2.19398
bess_96,10,pyomo_python,canonical,ok,7,7.45352,7.2163,7.84855,6.66116,7.92101,0.239014,0.02021,7.47373,138563584,7.58893,2.63247,3.3982,1.42654
bess_96,10,pyoptinterface_python,canonical,ok,7,7.30144,7.26791,7.33193,7.19884,7.36035,0.03049,0.035861,7.3373,139530240,7.43409,2.90845,4.15509,0.221404
bess_96,10,pyoptinterface_scalar,canonical,ok,7,4.32181,4.27775,4.35588,4.26379,4.42766,0.03407,0.02846,4.35027,139128832,4.40032,2.16674,1.99594,0.141343
bess_96,10,roml_core_bulk,canonical,ok,7,0.544249,0.5333,0.55221,0.499989,0.55767,0.007961,0.00021,0.544459,4624384,,0.257594,0.243064,0.037521
bess_96,10,roml_core_rust,canonical,ok,7,2.59095,2.54032,2.70721,2.50499,2.72527,0.050631,0.00021,2.59116,6778880,1,0.290845,1.73392,0.536719
bess_96,10,roml_core_rust_anon,canonical,ok,7,2.38355,2.32768,2.46257,2.32015,2.49718,0.063402,0.00022,2.38377,6660096,4.37953,0.175643,1.66797,0.54293
bess_96,10,roml_python_bulk,canonical,ok,7,0.982157,0.979597,1.01431,0.976387,1.02623,0.00481,0.00076,0.982917,139173888,1,0.231265,0.616371,0.139782
bess_96,10,roml_python_csr,canonical,ok,7,0.991887,0.976748,1.02023,0.936137,1.26351,0.015139,0.001,0.992887,139526144,1.00991,0.340466,0.56341,0.076712
bess_96,10,roml_python_naive_chain,canonical,ok,7,5.67228,5.58801,5.75902,5.57426,5.76321,0.084271,0.00073,5.67301,140902400,10.4222,0.963988,3.33559,1.30744
bess_96,30,pulp_python,canonical,ok,7,47.2908,46.6215,47.7653,46.5316,48.1922,0.52615,0.0018,47.2926,146096128,17.5527,10.5467,30.1697,6.55725
bess_96,30,pyomo_python,canonical,ok,7,54.0847,41.3614,54.6301,36.5706,55.2566,1.17189,0.0205,54.1052,144297984,20.0743,4.00094,10.6409,39.3413
bess_96,30,pyoptinterface_python,canonical,ok,7,21.4723,21.363,21.8989,21.1765,22.833,0.295785,0.032981,21.5052,142729216,7.96973,8.82184,12.1047,0.613261
bess_96,30,pyoptinterface_scalar,canonical,ok,7,12.968,12.8164,13.4563,12.7251,22.575,0.151633,0.028651,12.9967,142413824,4.81326,6.68504,5.89309,0.377457
bess_96,30,roml_core_bulk,canonical,ok,7,1.58346,1.47441,1.68006,1.46286,2.21474,0.096602,0.00021,1.58367,7847936,,0.634342,0.746423,0.141652
bess_96,30,roml_core_rust,canonical,ok,7,8.2467,7.67689,8.84227,7.66369,8.98768,0.56981,0.00021,8.24691,14053376,1,0.739643,5.78576,1.59482
bess_96,30,roml_core_rust_anon,canonical,ok,7,7.60049,7.44916,8.23815,6.99273,11.9205,0.253684,0.0002,7.60069,13623296,4.79993,0.491638,5.61391,1.56305
bess_96,30,roml_python_bulk,canonical,ok,7,2.69423,2.61817,2.81184,2.54421,2.93703,0.07606,0.00084,2.69507,143089664,1,0.839745,1.59609,0.290395
bess_96,30,roml_python_csr,canonical,ok,7,2.70649,2.66503,2.78013,2.63302,4.00555,0.050721,0.00103,2.70752,143679488,1.00455,0.948507,1.57372,0.193403
bess_96,30,roml_python_naive_chain,canonical,ok,7,16.9034,16.6283,17.0622,16.4735,25.027,0.200122,0.00073,16.9042,148770816,10.675,2.97843,9.82132,4.10081
bess_96,100,pulp_python,canonical,ok,7,196.111,189.351,197.747,177.414,264.672,1.63552,0.00227,196.113,167829504,22.4359,32.2256,142.229,21.813
bess_96,100,pyomo_python,canonical,ok,7,92.1189,76.3211,93.4757,71.1152,117.302,6.89215,0.02145,92.1403,161411072,10.5388,9.29987,72.658,9.90764
bess_96,100,pyoptinterface_python,canonical,ok,7,73.3171,72.8398,74.4704,72.1227,75.1705,0.72639,0.036101,73.3532,153358336,8.38778,29.881,41.4157,2.08588
bess_96,100,pyoptinterface_scalar,canonical,ok,7,44.8752,43.4642,67.0724,43.3491,72.8082,1.411,0.030071,44.9053,150810624,5.13391,23.4922,20.0506,1.28865
bess_96,100,roml_core_bulk,canonical,ok,7,5.33899,5.1595,5.48368,5.15359,5.55195,0.169784,0.0002,5.33919,19582976,,1.99653,2.74384,0.53804
bess_96,100,roml_core_rust,canonical,ok,7,33.655,33.3108,33.8128,33.1787,41.3264,0.203914,0.0002,33.6552,41316352,1,2.42404,22.7779,8.36423
bess_96,100,roml_core_rust_anon,canonical,ok,7,31.4773,30.2379,31.6749,26.8719,32.2291,0.197554,0.0002,31.4775,39751680,5.89575,1.4741,21.4389,8.41923
bess_96,100,roml_python_bulk,canonical,ok,7,8.74094,8.4671,8.98396,8.43613,9.05325,0.243014,0.00097,8.74192,157474816,1,1.76849,6.18662,0.765843
bess_96,100,roml_python_csr,canonical,ok,7,8.45468,8.30249,9.03328,8.14267,12.0021,0.166553,0.00121,8.45589,159735808,0.96725,2.02103,5.51936,0.884386
bess_96,100,roml_python_naive_chain,canonical,ok,7,58.5028,57.1721,59.2839,55.1524,91.8553,0.781014,0.00089,58.5037,178110464,10.9577,9.45492,34.7338,14.1091
bess_96,300,pulp_python,canonical,ok,7,511.046,493.93,515.028,485.255,515.667,4.62067,0.00216,511.048,231026688,17.8104,131.62,312.887,65.2693
bess_96,300,pyomo_python,canonical,ok,7,401.518,394.747,415.636,393.627,537.858,6.77137,0.022351,401.541,213180416,13.9932,57.3056,240.744,104.413
bess_96,300,pyoptinterface_python,canonical,ok,7,235.32,234.134,236.841,233.288,239.515,1.1851,0.0383,235.358,181506048,8.20108,106.353,123.072,6.01952
bess_96,300,pyoptinterface_scalar,canonical,ok,7,147.241,142.488,147.488,135.931,148.814,0.452656,0.02908,147.27,178958336,5.13145,83.8562,59.6973,3.66019
bess_96,300,roml_core_bulk,canonical,ok,7,18.2221,18.0686,18.5981,17.6395,18.6496,0.153442,0.00021,18.2223,54824960,,6.12739,10.2498,1.76639
bess_96,300,roml_core_rust,canonical,ok,7,111.585,111.324,112.528,104.88,113.318,0.260855,0.00021,111.585,128417792,1,7.257,71.1927,33.0337
bess_96,300,roml_core_rust_anon,canonical,ok,7,106.12,105.784,106.485,105.303,107.549,0.335526,0.00021,106.12,123981824,5.82371,4.3431,68.3211,33.4157
bess_96,300,roml_python_bulk,canonical,ok,7,28.6937,28.0809,29.3794,27.5347,29.7868,0.61285,0.00094,28.6947,198971392,1,4.67394,21.8094,2.2691
bess_96,300,roml_python_csr,canonical,ok,7,26.9847,26.5067,27.5434,26.3599,27.6769,0.5093,0.00126,26.986,207257600,0.94044,5.52582,18.8376,2.71187
bess_96,300,roml_python_naive_chain,canonical,ok,7,183.634,181.424,192.139,173.567,192.317,2.45018,0.00106,183.635,257634304,10.0776,31.0732,112.64,41.2818
sparse_rows,1000,pulp_python,canonical,ok,7,1.41256,1.33468,1.44097,1.33153,1.4614,0.04884,0.00194,1.4145,136863744,5.69271,0.826945,0.427727,0.163243
sparse_rows,1000,pyomo_python,canonical,ok,7,1.04437,1.01244,1.08802,0.931486,1.10173,0.034841,0.02121,1.06558,136876032,4.20889,0.507359,0.384697,0.152893
sparse_rows,1000,pyoptinterface_python,canonical,ok,7,1.54033,1.53086,1.55977,1.48006,1.64315,0.015199,0.037281,1.57761,138555392,6.20765,1.01174,0.423568,0.099152
sparse_rows,1000,pyoptinterface_scalar,canonical,ok,7,0.965428,0.944357,1.48398,0.939797,1.50508,0.021071,0.030071,0.995499,138280960,3.89075,0.749214,0.164783,0.056681
sparse_rows,1000,roml_core_bulk,canonical,ok,7,0.143073,0.139532,0.146723,0.136683,0.151353,0.003541,0.00021,0.143283,3268608,,0.088842,0.023831,0.029321
sparse_rows,1000,roml_core_rust,canonical,ok,7,0.639741,0.634521,0.648842,0.610451,0.655581,0.00522,0.0002,0.639941,3948544,1,0.081991,0.320526,0.234774
sparse_rows,1000,roml_core_rust_anon,canonical,ok,7,0.600821,0.597251,0.699022,0.591031,0.860556,0.00756,0.00021,0.601031,3846144,4.1994,0.064061,0.308446,0.228364
sparse_rows,1000,roml_python_bulk,canonical,ok,7,0.248134,0.231534,0.277145,0.216283,0.299786,0.0166,0.00078,0.248914,137760768,1,0.095051,0.133323,0.01976
sparse_rows,1000,roml_python_naive_chain,canonical,ok,7,0.981618,0.964337,1.03524,0.952087,1.48878,0.017281,0.00073,0.982348,137957376,6.86096,0.381076,0.357687,0.245244
sparse_rows,3000,pulp_python,canonical,ok,7,5.39634,4.19492,6.12011,4.14423,6.50806,0.723773,0.00214,5.39848,138326016,10.9622,3.64139,1.23726,0.512979
sparse_rows,3000,pyomo_python,canonical,ok,7,4.18231,4.02321,4.28487,3.26447,4.33928,0.102552,0.02114,4.20345,137584640,8.49601,1.90669,0.995178,0.403477
sparse_rows,3000,pyoptinterface_python,canonical,ok,7,4.20983,4.13945,4.74433,4.12903,5.77695,0.07038,0.03585,4.24568,138997760,8.55191,2.99166,0.950737,0.285305
sparse_rows,3000,pyoptinterface_scalar,canonical,ok,7,2.7446,2.72758,4.05834,2.7215,4.56424,0.023101,0.02902,2.77362,138891264,5.57542,2.15963,0.462108,0.128663
sparse_rows,3000,roml_core_bulk,canonical,ok,7,0.428977,0.425088,0.439388,0.395897,0.54746,0.007141,0.00022,0.429197,4227072,,0.292635,0.058781,0.077491
sparse_rows,3000,roml_core_rust,canonical,ok,7,1.77655,1.73696,1.80268,1.72156,2.9562,0.02613,0.0002,1.77675,5791744,1,0.278275,0.818835,0.683062
sparse_rows,3000,roml_core_rust_anon,canonical,ok,7,1.68324,1.67905,1.83713,1.63513,2.59176,0.0064,0.00021,1.68345,5550080,3.92385,0.177943,0.820135,0.690092
sparse_rows,3000,roml_python_bulk,canonical,ok,7,0.492268,0.486918,0.528119,0.480889,0.54854,0.00535,0.00072,0.492988,138821632,1,0.233534,0.185193,0.074472
sparse_rows,3000,roml_python_naive_chain,canonical,ok,7,2.74617,2.72669,2.79144,2.69681,2.81287,0.03014,0.00079,2.74696,139862016,6.40167,1.1689,0.912836,0.667892
sparse_rows,10000,pulp_python,canonical,ok,7,15.4761,15.3894,15.8163,14.6537,18.374,0.254715,0.00188,15.478,141737984,10.0674,9.67077,4.15897,1.63997
sparse_rows,10000,pyomo_python,canonical,ok,7,8.52015,8.28481,8.76402,8.07659,9.46736,0.235344,0.02116,8.54131,139726848,5.54243,4.33289,2.89744,1.303
sparse_rows,10000,pyoptinterface_python,canonical,ok,7,13.7049,13.6454,14.4298,13.5873,20.2078,0.117633,0.035941,13.7408,142221312,8.91516,9.85985,2.87049,0.966137
sparse_rows,10000,pyoptinterface_scalar,canonical,ok,7,8.96983,8.9439,9.06775,8.94098,9.20167,0.028851,0.029281,8.99911,141807616,5.83495,7.08757,1.49624,0.394847
sparse_rows,10000,roml_core_bulk,canonical,ok,7,1.38481,1.35867,1.99596,1.31995,2.13225,0.064862,0.00021,1.38502,7303168,,0.808524,0.298316,0.276475
sparse_rows,10000,roml_core_rust,canonical,ok,7,6.45144,6.24276,6.8251,6.1454,7.11863,0.208684,0.0002,6.45165,12509184,1,0.763234,2.99829,2.66243
sparse_rows,10000,roml_core_rust_anon,canonical,ok,7,6.14224,5.88269,6.66557,5.79469,8.81937,0.259554,0.00021,6.14245,12156928,4.43542,0.506599,2.95008,2.68156
sparse_rows,10000,roml_python_bulk,canonical,ok,7,1.53726,1.47847,1.61369,1.4641,1.67019,0.058791,0.00082,1.53808,141770752,1,0.802875,0.505589,0.231014
sparse_rows,10000,roml_python_naive_chain,canonical,ok,7,8.97619,8.91226,9.35774,8.87926,9.53467,0.096933,0.00069,8.97688,146509824,6.48187,3.55792,3.06509,2.3887
sparse_rows,30000,pulp_python,canonical,ok,7,45.3113,44.7748,45.3822,44.6119,45.4201,0.070881,0.00198,45.3133,153583616,11.0187,27.3316,12.7261,5.1539
sparse_rows,30000,pyomo_python,canonical,ok,7,21.7832,21.7035,22.0433,21.5701,22.0791,0.079741,0.0212,21.8044,146960384,5.2972,9.76265,8.38263,3.68752
sparse_rows,30000,pyoptinterface_python,canonical,ok,7,42.8731,41.8101,43.6402,41.6704,43.9838,0.767093,0.035941,42.909,151261184,10.4258,30.8047,9.35136,2.69659
sparse_rows,30000,pyoptinterface_scalar,canonical,ok,7,27.8067,27.3479,27.9002,26.8209,28.1633,0.356696,0.028271,27.8349,148803584,6.76197,21.9938,4.5372,1.21631
sparse_rows,30000,roml_core_bulk,canonical,ok,7,4.10938,4.02559,4.14323,3.99149,4.21314,0.033851,0.0002,4.10958,16740352,,2.33764,0.870305,0.829505
sparse_rows,30000,roml_core_rust,canonical,ok,7,26.5402,26.1224,26.9241,26.0945,27.3401,0.383917,0.000191,26.5404,34115584,1,2.23298,10.4801,13.7483
sparse_rows,30000,roml_core_rust_anon,canonical,ok,7,24.8411,19.2113,25.2543,19.1103,25.5104,0.669301,0.0002,24.8413,33042432,6.04497,1.33706,10.1737,13.2436
sparse_rows,30000,roml_python_bulk,canonical,ok,7,4.11221,4.04605,4.30659,4.01522,4.36096,0.066163,0.0008,4.11301,151785472,1,1.84604,1.48107,0.783444
sparse_rows,30000,roml_python_naive_chain,canonical,ok,7,29.109,27.95,29.3134,27.592,29.5304,0.421378,0.00073,29.1097,166977536,7.08355,11.2804,9.49281,8.27265
sparse_rows,100000,pulp_python,canonical,ok,7,196.562,194.946,199.345,193.184,200.163,2.38775,0.00192,196.564,197468160,14.3084,129.303,49.831,18.221
sparse_rows,100000,pyomo_python,canonical,ok,7,102.45,101.603,103.733,92.4016,105.744,1.12127,0.02022,102.47,173654016,7.45765,60.8541,29.965,12.1685
sparse_rows,100000,pyoptinterface_python,canonical,ok,7,155.52,155.402,155.794,155.348,158.86,0.171603,0.03584,155.556,177487872,11.3208,117.998,28.0417,9.47093
sparse_rows,100000,pyoptinterface_scalar,canonical,ok,7,105.327,104.981,110.143,101.423,113.518,1.27281,0.02894,105.356,174526464,7.66709,86.2467,15.1669,4.02085
sparse_rows,100000,roml_core_bulk,canonical,ok,7,14.0749,13.9437,14.7202,13.9209,14.7262,0.131253,0.0002,14.0751,48467968,,7.91215,3.07349,2.95216
sparse_rows,100000,roml_core_rust,canonical,ok,7,93.8254,93.5731,93.9042,76.6251,94.064,0.144842,0.00021,93.8256,95907840,1,7.57773,36.3139,49.514
sparse_rows,100000,roml_core_rust_anon,canonical,ok,7,90.4619,89.9561,92.0394,89.0488,92.269,0.903666,0.0002,90.4621,92168192,6.42716,4.6563,36.5699,49.5201
sparse_rows,100000,roml_python_bulk,canonical,ok,7,13.7375,13.5486,13.8597,13.5077,13.8669,0.122192,0.00079,13.7383,185700352,1,5.75431,5.10659,2.82318
sparse_rows,100000,roml_python_naive_chain,canonical,ok,7,97.6979,96.8126,98.7622,91.9639,101.268,0.885206,0.00072,97.6986,234479616,6.94127,38.5458,33.4675,25.46
sparse_rows,300000,pulp_python,canonical,ok,7,601.034,593.236,609.254,583.182,610.899,7.79788,0.00203,601.036,304943104,13.037,305.181,242.699,55.7905
sparse_rows,300000,pyomo_python,canonical,ok,7,291.171,284.855,292.208,280.668,294.606,3.43581,0.02166,291.192,234483712,6.31576,117.084,136.895,36.8737
sparse_rows,300000,pyoptinterface_python,canonical,ok,7,505.159,494.971,511.553,443.515,516.561,6.39347,0.03646,505.196,258154496,10.9574,384.598,84.1692,36.8109
sparse_rows,300000,pyoptinterface_scalar,canonical,ok,7,355.484,311.941,363.047,306.517,364.185,7.56359,0.028801,355.513,256221184,7.71077,295.102,45.3077,14.1317
sparse_rows,300000,roml_core_bulk,canonical,ok,7,45.9256,45.0301,46.1577,43.7238,46.7337,0.808105,0.00021,45.9258,141049856,,23.7026,9.92054,11.7328
sparse_rows,300000,roml_core_rust,canonical,ok,7,317.83,313.647,318.852,313.191,330.618,3.14423,0.0002,317.83,297783296,1,22.7264,128.769,165.9
sparse_rows,300000,roml_core_rust_anon,canonical,ok,7,309.906,304.596,314.395,273.976,316.135,4.48908,0.0002,309.906,287305728,6.74799,14.0229,126.789,169.625
sparse_rows,300000,roml_python_bulk,canonical,ok,7,46.1022,45.0165,46.4678,44.9612,47.277,0.828164,0.0008,46.103,290435072,1,16.5959,17.03,11.9745
sparse_rows,300000,roml_python_naive_chain,canonical,ok,7,342.408,336.38,348.544,333.923,348.672,6.02888,0.00091,342.409,435568640,7.45572,154.462,105.138,83.2963
sparse_rows,1000000,pulp_python,canonical,ok,7,2279.61,2178.64,2326.89,2163.8,2392.93,86.2824,0.00242,2279.62,728170496,12.5046,1318.96,746.055,195.488
sparse_rows,1000000,pyomo_python,canonical,ok,7,1179.24,1154.12,1185.02,1142.31,1202.18,6.29539,0.021791,1179.26,485941248,6.4686,527.246,519.069,126.632
sparse_rows,1000000,pyoptinterface_python,canonical,ok,7,1858.94,1834.23,1865.57,1795.98,1910.73,6.63658,0.04008,1858.98,550772736,10.197,1395.15,311.585,145.174
sparse_rows,1000000,pyoptinterface_scalar,canonical,ok,7,1365.08,1192.47,1367.3,1178.91,1372.56,7.47731,0.0299,1365.11,496889856,7.48801,1090.04,154.304,114.709
sparse_rows,1000000,roml_core_bulk,canonical,ok,7,173.628,171.886,178.586,159.794,248.131,1.74237,0.0002,173.628,463208448,,81.5406,36.4429,54.5045
sparse_rows,1000000,roml_core_rust,canonical,ok,7,1361.54,1329.61,1372.02,1123.05,1608.01,18.7689,0.0002,1361.54,1013198848,1,77.5894,537.729,747.245
sparse_rows,1000000,roml_core_rust_anon,canonical,ok,7,1310.59,1295.5,1346.31,1288.39,1374.97,15.0856,0.0002,1310.59,977960960,7.54826,47.264,529.836,737.116
sparse_rows,1000000,roml_python_bulk,canonical,ok,7,182.302,174.782,185.959,172.655,193.088,3.65677,0.00107,182.303,625623040,1,58.6628,63.8258,58.3037
sparse_rows,1000000,roml_python_naive_chain,canonical,ok,7,1305.14,1295.07,1336.31,1289.12,1341.51,10.0696,0.0012,1305.14,1145368576,7.51685,634.293,355.333,315.512
