workload,size,implementation,variant,status,replicates,median_ms,p25_ms,p75_ms,min_ms,max_ms,mad_ms,container_init_median_ms,user_build_total_median_ms,peak_rss_median_bytes,speedup_vs_baseline,phase_variables_ms,phase_constraints_ms,phase_objective_ms
bess_96,10,roml_core_bulk,canonical,ok,7,0.386517,0.356577,0.397757,0.343006,0.401017,0.0145,0.00021,0.386727,4440064,,0.092562,0.251234,0.03502
bess_96,10,roml_core_l1,canonical,ok,7,0.450038,0.441027,0.485809,0.433088,0.496438,0.01695,0.00018,0.450218,4603904,,0.062321,0.305436,0.075021
bess_96,10,roml_core_rust,canonical,ok,7,2.39299,2.34045,2.40575,2.33806,2.42245,0.029461,0.00019,2.39318,7069696,1,0.265764,1.59893,0.496999
bess_96,10,roml_core_rust_anon,canonical,ok,7,2.1778,2.1571,2.20563,2.15473,2.22114,0.020701,0.0002,2.178,6889472,5.63442,0.158223,1.52583,0.498709
bess_96,10,roml_python_csr,canonical,ok,7,0.818475,0.808145,0.832014,0.807885,0.844575,0.01033,0.000961,0.819436,135409664,0.702662,0.154303,0.57178,0.092392
bess_96,10,roml_python_naive_chain,canonical,ok,7,5.27999,5.2693,5.30943,5.24897,5.57263,0.025821,0.00075,5.28074,136802304,13.6604,0.889866,3.19997,1.19069
bess_96,10,roml_python_vectorized,canonical,ok,7,1.16482,1.15464,1.17136,1.15336,1.42788,0.00837,0.00082,1.16564,135458816,1,0.091511,0.939086,0.129452
bess_96,30,jump_julia,canonical,ok,7,3.62406,3.6147,3.64832,3.59389,3.65483,0.020039,0.0029,3.62696,567930880,,0.772204,2.09269,0.772064
bess_96,30,ortools_mathopt_cpp,canonical,ok,7,2.81388,2.80075,2.96704,2.7788,2.96993,0.033941,0.00014,2.81402,22188032,,0.705802,1.80349,0.311865
bess_96,30,pulp_python,canonical,ok,7,43.7962,43.688,44.5612,43.0839,44.5833,0.409398,0.00178,43.798,142192640,15.1982,9.32819,28.2617,6.23965
bess_96,30,pyomo_python,canonical,ok,7,33.9068,32.7793,34.077,32.5451,38.8113,0.953467,0.01975,33.9266,140582912,11.7664,3.18654,10.1192,20.2638
bess_96,30,pyoptinterface_python,canonical,ok,7,20.0615,20.0403,20.2728,20.04,20.7979,0.02153,0.03439,20.0959,138850304,6.96178,8.20674,11.3026,0.576041
bess_96,30,pyoptinterface_scalar,canonical,ok,7,12.3064,12.1838,12.4056,12.1816,12.4771,0.099222,0.026321,12.3327,138551296,4.27057,6.26798,5.66855,0.354806
bess_96,30,roml_core_bulk,canonical,ok,7,1.04357,1.03112,1.04935,0.999538,1.09202,0.00578,0.0002,1.04377,6688768,,0.229034,0.678811,0.124522
bess_96,30,roml_core_l1,canonical,ok,7,1.31484,1.27824,1.3356,1.25722,1.34942,0.022431,0.00019,1.31503,7454720,,0.165623,0.920456,0.211484
bess_96,30,roml_core_rust,canonical,ok,7,6.86911,6.76007,7.20871,6.72064,7.40188,0.148473,0.0002,6.86931,14352384,1,0.690903,5.03479,1.13308
bess_96,30,roml_core_rust_anon,canonical,ok,7,6.32998,6.31058,6.34766,6.27141,6.35771,0.017681,0.00019,6.33017,13914112,6.06571,0.439698,4.79204,1.10183
bess_96,30,roml_python_csr,canonical,ok,7,2.10917,2.1058,2.11757,2.10338,2.12195,0.003369,0.00097,2.11014,139001856,0.731925,0.339536,1.53854,0.234304
bess_96,30,roml_python_naive_chain,canonical,ok,7,15.6621,15.6309,15.834,15.5954,15.8441,0.03116,0.00078,15.6628,143552512,15.0082,2.68138,9.38318,3.60378
bess_96,30,roml_python_vectorized,canonical,ok,7,2.88167,2.87775,2.89827,2.87385,3.1957,0.00392,0.00086,2.88253,138883072,1,0.332576,2.31888,0.231954
bess_96,100,jump_julia,canonical,ok,7,13.7153,13.5287,13.8115,13.2884,14.0005,0.096252,0.0029,13.7182,575041536,,2.88461,7.19846,3.43859
bess_96,100,ortools_mathopt_cpp,canonical,ok,7,10.3898,10.2277,11.1465,10.2029,11.5298,0.186892,0.00014,10.39,36446208,,2.61905,6.60504,1.13402
bess_96,100,pulp_python,canonical,ok,7,169.463,169.361,170.737,168.032,173.899,0.144323,0.0017,169.465,164544512,17.7366,30.0996,118.749,20.6501
bess_96,100,pyomo_python,canonical,ok,7,69.047,67.4682,69.1144,66.7479,69.1544,0.107474,0.02002,69.067,157577216,7.2267,7.99256,51.8921,8.74983
bess_96,100,pyoptinterface_python,canonical,ok,7,67.1727,66.6355,67.3428,66.4785,67.6583,0.170103,0.032841,67.2056,149647360,7.03053,26.8079,38.1126,1.99573
bess_96,100,pyoptinterface_scalar,canonical,ok,7,40.6135,40.3226,40.9728,39.7895,42.0054,0.290876,0.026451,40.64,146980864,4.25075,20.5509,18.8843,1.12176
bess_96,100,roml_core_bulk,canonical,ok,7,3.5664,3.52361,3.71333,3.35301,3.72291,0.042791,0.00019,3.56659,15147008,,0.714772,2.38248,0.462208
bess_96,100,roml_core_l1,canonical,ok,7,4.37513,4.32882,4.65638,4.28943,5.418,0.04631,0.0002,4.37533,17731584,,0.505939,3.16822,0.685412
bess_96,100,roml_core_rust,canonical,ok,7,24.6865,24.6574,25.8466,24.283,26.2523,0.403518,0.0002,24.6867,41594880,1,2.20312,18.2573,4.30948
bess_96,100,roml_core_rust_anon,canonical,ok,7,22.8743,22.6502,22.9555,22.5812,23.7358,0.171363,0.00019,22.8745,40038400,6.41382,1.29006,17.2133,4.24834
bess_96,100,roml_python_csr,canonical,ok,7,7.00449,6.9401,7.069,6.93066,7.25281,0.064391,0.00093,7.00542,152256512,0.733115,0.945966,5.24598,0.795804
bess_96,100,roml_python_naive_chain,canonical,ok,7,52.9424,52.8651,53.0333,52.6232,54.2633,0.077271,0.00081,52.9432,170672128,14.8448,8.50851,32.0218,12.2886
bess_96,100,roml_python_vectorized,canonical,ok,7,9.55443,9.44389,9.89213,9.44372,10.02,0.110541,0.00081,9.55524,151601152,1,0.723863,8.23726,0.604371
bess_96,300,jump_julia,canonical,ok,7,156.274,155.152,156.76,154.831,158.144,0.683782,0.00285,156.277,628838400,,9.24591,134.911,11.2423
bess_96,300,ortools_mathopt_cpp,canonical,ok,7,33.1888,33.1421,33.3252,32.8534,36.901,0.131523,0.00013,33.189,64806912,,7.00413,21.7782,4.4941
bess_96,300,pulp_python,canonical,ok,7,470.407,467.106,473.507,465.849,475.009,3.10048,0.00176,470.408,227532800,13.9247,113.132,292.083,63.113
bess_96,300,pyomo_python,canonical,ok,7,336.405,335.37,340.443,334.828,345.949,1.57648,0.020001,336.425,209510400,9.95807,40.439,197.484,98.5158
bess_96,300,pyoptinterface_python,canonical,ok,7,205.282,204.236,205.918,203.057,205.986,0.704253,0.03335,205.315,177836032,6.07664,85.0934,113.824,5.89818
bess_96,300,pyoptinterface_scalar,canonical,ok,7,124.782,123.64,126.351,123.621,126.967,1.14208,0.026971,124.809,174960640,3.69374,64.8584,56.4718,3.42508
bess_96,300,roml_core_bulk,canonical,ok,7,11.839,11.753,12.1414,11.7429,12.2834,0.096012,0.00019,11.8391,41172992,,2.0938,8.28216,1.45682
bess_96,300,roml_core_l1,canonical,ok,7,14.5918,14.5181,15.0878,14.5108,16.0125,0.081032,0.00019,14.592,47161344,,1.45622,11.0647,2.01214
bess_96,300,roml_core_rust,canonical,ok,7,89.1997,88.1679,91.7467,88.0457,92.1588,1.15402,0.0002,89.1999,128499712,1,6.59313,56.9807,25.6355
bess_96,300,roml_core_rust_anon,canonical,ok,7,82.8809,81.8426,83.7569,81.6853,84.1514,0.876016,0.0002,82.8811,124108800,7.00069,3.82343,53.6916,25.3118
bess_96,300,roml_python_csr,canonical,ok,7,23.4363,23.1438,23.7199,23.1322,23.7332,0.283524,0.001051,23.4374,193486848,0.69375,2.80727,17.737,2.80956
bess_96,300,roml_python_naive_chain,canonical,ok,7,164.198,163.069,166.459,162.957,170.612,1.12923,0.00079,164.199,243171328,13.8693,24.7634,102.687,36.5443
bess_96,300,roml_python_vectorized,canonical,ok,7,33.7821,33.1561,34.7338,32.7527,34.9451,0.826414,0.00087,33.783,189403136,1,2.09135,29.8483,1.7944
param_bess,1,roml_core_bulk_param,canonical,ok,7,0.02671,0.025251,0.03249,0.02405,0.040161,0.001459,0.0002,0.02691,3133440,,0.00492,,0.01398
param_bess,1,roml_core_l1_param,canonical,ok,7,0.03156,0.031081,0.033091,0.03011,0.034131,0.000531,0.0002,0.03176,3141632,,0.0052,,0.018871
param_bess,1,roml_python_concrete,canonical,ok,7,0.075061,0.071812,0.077932,0.071741,0.079251,0.002971,0.00151,0.076571,133615616,,0.02403,,0.03829
param_bess,1,roml_python_param,canonical,ok,7,0.0496,0.047691,0.055111,0.046581,0.072931,0.003019,0.00098,0.05058,133636096,,0.01274,,0.03037
param_bess,10,roml_core_bulk_param,canonical,ok,7,0.144903,0.140593,0.159933,0.137392,0.163553,0.007511,0.0002,0.145103,3698688,,0.046961,,0.091172
param_bess,10,roml_core_l1_param,canonical,ok,7,0.138562,0.132322,0.152442,0.128593,0.154393,0.009371,0.00019,0.138752,3686400,,0.044671,,0.085811
param_bess,10,roml_python_concrete,canonical,ok,7,0.216134,0.214364,0.217634,0.214203,0.218284,0.0015,0.00148,0.217614,134184960,,0.078611,,0.122232
param_bess,10,roml_python_param,canonical,ok,7,0.192013,0.186123,0.196344,0.185283,0.201754,0.00581,0.0009,0.192913,134180864,,0.068541,,0.113662
param_bess,300,roml_core_bulk_param,canonical,ok,7,4.08746,4.02806,4.0916,4.0185,4.09558,0.008121,0.0002,4.08766,21073920,,0.946357,,2.90714
param_bess,300,roml_core_l1_param,canonical,ok,7,3.74633,3.73191,3.7729,3.71973,3.79638,0.01442,0.00019,3.74652,21204992,,0.957097,,2.59577
param_bess,300,roml_python_concrete,canonical,ok,7,4.95301,4.84077,5.01657,4.75709,5.05971,0.063561,0.00167,4.95468,153157632,,1.45742,,3.3922
param_bess,300,roml_python_param,canonical,ok,7,4.95625,4.82366,5.07324,4.6989,5.11306,0.116992,0.00091,4.95716,153096192,,1.45759,,3.41683
rule_rows,1000,pyomo_python,canonical,ok,7,7.92116,7.82738,8.18951,7.80072,8.64371,0.120442,0.01974,7.9409,135610368,,3.39769,2.99116,1.51718
rule_rows,1000,roml_core_rules,canonical,ok,7,3.01382,2.98348,3.03512,2.97312,3.10699,0.02755,0.00019,3.01401,9289728,,0.149503,0.429158,2.37679
rule_rows,1000,roml_python_rules,canonical,ok,7,5.63222,5.58428,5.71071,5.58,5.75662,0.047941,0.00088,5.6331,137043968,,0.286775,5.04389,0.305746
rule_rows,10000,pyomo_python,canonical,ok,7,93.5154,92.9912,94.4111,91.9442,95.1679,0.524239,0.019731,93.5352,162304000,,45.6209,31.6929,16.1994
rule_rows,10000,roml_core_rules,canonical,ok,7,29.9676,29.8413,30.0542,29.7791,30.4895,0.103101,0.00019,29.9677,56221696,,1.62915,4.15358,23.9971
rule_rows,10000,roml_python_rules,canonical,ok,7,55.4744,55.0657,55.7266,54.8432,56.3,0.277815,0.00088,55.4753,166703104,,2.75681,49.3148,3.3457
rule_rows,100000,pyomo_python,canonical,ok,7,1384.87,1375.21,1393.97,1371.47,1405.64,9.097,0.02016,1384.89,426795008,,726.649,485.324,171.516
rule_rows,100000,roml_core_rules,canonical,ok,7,407.695,407.275,410.689,407.14,417.435,0.419907,0.00019,407.695,591949824,,17.2068,46.0066,341.82
rule_rows,100000,roml_python_rules,canonical,ok,7,573.673,572.257,577.306,571.25,577.61,1.41626,0.00099,573.674,461262848,,28.2816,495.008,50.4657
sparse_rows,1000,jump_julia,canonical,ok,7,0.183724,0.181754,0.191353,0.181553,0.195573,0.00197,0.00333,0.187054,566456320,,0.074282,0.054861,0.055851
sparse_rows,1000,ortools_mathopt_cpp,canonical,ok,7,0.222234,0.220904,0.224344,0.218734,0.226555,0.00133,0.00015,0.222384,17600512,,0.060441,0.107751,0.053211
sparse_rows,1000,pulp_python,canonical,ok,7,1.26963,1.26888,1.27787,1.25916,1.2848,0.00075,0.0017,1.27133,133230592,6.54369,0.704123,0.405897,0.158513
sparse_rows,1000,pyomo_python,canonical,ok,7,1.82885,0.880616,1.85726,0.874656,1.91793,0.089081,0.01999,1.84884,132751360,9.42591,0.326626,1.35953,0.142432
sparse_rows,1000,pyoptinterface_python,canonical,ok,7,1.37898,1.37355,1.39199,1.36451,1.50448,0.00543,0.03308,1.41206,134537216,7.10729,0.937526,0.355107,0.090662
sparse_rows,1000,pyoptinterface_scalar,canonical,ok,7,0.877486,0.872565,0.890136,0.868226,0.896826,0.004921,0.02735,0.904836,134266880,4.52256,0.679182,0.151662,0.04599
sparse_rows,1000,roml_core_bulk,canonical,ok,7,0.083741,0.077462,0.085302,0.076961,0.085951,0.00221,0.00019,0.083931,3330048,,0.025071,0.031251,0.02598
sparse_rows,1000,roml_core_rust,canonical,ok,7,0.58037,0.57417,0.617981,0.57332,0.630091,0.00705,0.00018,0.58055,4235264,1,0.070381,0.293265,0.217944
sparse_rows,1000,roml_core_rust_anon,canonical,ok,7,0.56706,0.5403,0.57153,0.54015,0.826585,0.024391,0.00019,0.56725,4096000,6.77159,0.057901,0.293395,0.211574
sparse_rows,1000,roml_python_naive_chain,canonical,ok,7,0.887956,0.869606,0.888915,0.866536,0.900286,0.01233,0.00066,0.888616,134062080,10.6036,0.321615,0.336516,0.225294
sparse_rows,1000,roml_python_vectorized,canonical,ok,7,0.194024,0.191553,0.197344,0.188993,0.199713,0.002609,0.00083,0.194854,133791744,1,0.032111,0.125443,0.03663
sparse_rows,3000,jump_julia,canonical,ok,7,0.56267,0.55505,0.56867,0.55498,0.57409,0.006,0.003101,0.565771,566456320,,0.221244,0.158703,0.180823
sparse_rows,3000,ortools_mathopt_cpp,canonical,ok,7,0.57755,0.569361,0.583351,0.54933,0.627581,0.005801,0.00014,0.57769,18178048,,0.166623,0.291985,0.118293
sparse_rows,3000,pulp_python,canonical,ok,7,4.90908,4.88288,4.93669,4.87818,5.27073,0.026201,0.00172,4.9108,134451200,12.6416,2.24244,2.17484,0.484509
sparse_rows,3000,pyomo_python,canonical,ok,7,3.15048,3.0136,3.2412,2.99479,3.69774,0.107812,0.019911,3.17039,133750784,8.11295,1.73889,0.927767,0.385037
sparse_rows,3000,pyoptinterface_python,canonical,ok,7,3.91421,3.89178,3.92932,3.88775,3.93179,0.01511,0.03342,3.94763,135217152,10.0797,2.78955,0.855706,0.264994
sparse_rows,3000,pyoptinterface_scalar,canonical,ok,7,2.58466,2.57667,2.59498,2.57056,2.59639,0.007991,0.027151,2.61181,134979584,6.65588,2.03724,0.432608,0.112812
sparse_rows,3000,roml_core_bulk,canonical,ok,7,0.234754,0.232344,0.235174,0.212044,0.238834,0.00192,0.00018,0.234934,3989504,,0.076431,0.085752,0.070351
sparse_rows,3000,roml_core_rust,canonical,ok,7,1.65549,1.64029,1.66147,1.61486,1.66668,0.00598,0.00018,1.65567,6082560,1,0.263684,0.760094,0.637311
sparse_rows,3000,roml_core_rust_anon,canonical,ok,7,1.57273,1.56964,1.64423,1.56361,1.66563,0.00912,0.00019,1.57292,5795840,6.69947,0.168363,0.764534,0.644882
sparse_rows,3000,roml_python_naive_chain,canonical,ok,7,2.50156,2.48891,2.50988,2.46994,2.53425,0.00832,0.00073,2.50229,135806976,10.6561,0.986457,0.910446,0.599131
sparse_rows,3000,roml_python_vectorized,canonical,ok,7,0.388327,0.385317,0.392207,0.384257,0.416107,0.0037,0.00077,0.389097,134418432,1,0.084702,0.216213,0.089012
sparse_rows,10000,jump_julia,canonical,ok,7,1.74678,1.74432,1.75392,1.72719,1.76493,0.00246,0.00295,1.74973,566411264,,0.695933,0.515169,0.533009
sparse_rows,10000,ortools_mathopt_cpp,canonical,ok,7,2.02657,2.00722,2.05482,2.00319,2.09108,0.01935,0.00013,2.0267,21012480,,0.56994,1.04333,0.413858
sparse_rows,10000,pulp_python,canonical,ok,7,13.8898,13.8197,13.94,13.7949,14.0906,0.050231,0.0017,13.8915,137568256,12.4864,8.49115,3.82935,1.56109
sparse_rows,10000,pyomo_python,canonical,ok,7,7.15913,7.14879,7.3158,7.11785,7.34284,0.010342,0.02042,7.17955,135757824,6.43581,3.22597,2.67125,1.25626
sparse_rows,10000,pyoptinterface_python,canonical,ok,7,12.8035,12.7821,12.8273,12.7207,12.8753,0.021381,0.033001,12.8365,138391552,11.5099,9.2692,2.6176,0.917396
sparse_rows,10000,pyoptinterface_scalar,canonical,ok,7,8.55743,8.49002,8.58384,8.48271,8.59207,0.034641,0.026961,8.58439,137965568,7.69283,6.73966,1.43846,0.366177
sparse_rows,10000,roml_core_bulk,canonical,ok,7,0.730293,0.724993,0.767074,0.718952,0.767433,0.011341,0.00017,0.730463,5971968,,0.241525,0.270925,0.248654
sparse_rows,10000,roml_core_rust,canonical,ok,7,5.70565,5.69445,5.78306,5.64888,5.93034,0.0112,0.00019,5.70584,12746752,1,0.703873,2.73194,2.27125
sparse_rows,10000,roml_core_rust_anon,canonical,ok,7,5.38414,5.34314,5.40488,5.34284,5.41539,0.02074,0.00018,5.38432,12394496,7.37257,0.453438,2.66667,2.26765
sparse_rows,10000,roml_python_naive_chain,canonical,ok,7,8.30298,8.25436,8.33205,8.24,8.39806,0.042741,0.00069,8.30367,141516800,11.3694,3.24069,2.92156,2.12032
sparse_rows,10000,roml_python_vectorized,canonical,ok,7,1.11239,1.10897,1.1323,1.10729,1.13236,0.0051,0.00082,1.11321,137347072,1,0.280025,0.51402,0.316545
sparse_rows,30000,jump_julia,canonical,ok,7,6.34413,6.13691,6.4246,6.13536,6.62921,0.162283,0.00308,6.34721,571449344,,2.49385,1.46894,2.38787
sparse_rows,30000,ortools_mathopt_cpp,canonical,ok,7,6.98242,6.94018,7.74548,6.86222,9.05782,0.04224,0.00013,6.98255,31899648,,2.01989,3.49119,1.49437
sparse_rows,30000,pulp_python,canonical,ok,7,41.773,41.4984,42.2072,41.473,42.563,0.274604,0.00172,41.7748,149946368,13.4101,25.2468,11.661,4.85689
sparse_rows,30000,pyomo_python,canonical,ok,7,19.9807,19.8979,20.3104,19.8389,20.7531,0.141732,0.020281,20.0009,142766080,6.41425,8.38591,7.89318,3.73043
sparse_rows,30000,pyoptinterface_python,canonical,ok,7,38.9159,38.7661,39.1111,38.7415,40.0839,0.149802,0.03273,38.9486,147300352,12.4929,27.7635,8.55275,2.57423
sparse_rows,30000,pyoptinterface_scalar,canonical,ok,7,25.6775,25.4854,25.6921,25.2594,26.1914,0.061301,0.02684,25.7043,144535552,8.24305,20.1448,4.34112,1.15789
sparse_rows,30000,roml_core_bulk,canonical,ok,7,2.27606,2.21274,2.30068,2.14579,3.30227,0.057812,0.00019,2.27625,12029952,,0.702222,0.767364,0.756313
sparse_rows,30000,roml_core_rust,canonical,ok,7,18.5324,18.5163,18.8849,18.3375,20.8232,0.016031,0.00019,18.5326,34287616,1,2.03466,8.84005,7.68928
sparse_rows,30000,roml_core_rust_anon,canonical,ok,7,18.7454,17.4401,19.482,17.3743,20.4497,0.736623,0.00019,18.7456,33345536,8.23588,1.17726,9.08278,8.57778
sparse_rows,30000,roml_python_naive_chain,canonical,ok,7,25.4149,25.364,25.6191,25.1936,25.6695,0.190312,0.00073,25.4156,158629888,11.1662,9.54313,9.02967,6.8454
sparse_rows,30000,roml_python_vectorized,canonical,ok,7,3.11504,3.10113,3.15332,3.05112,3.20774,0.032111,0.00075,3.11579,144609280,1,0.813865,1.39305,0.904256
sparse_rows,100000,jump_julia,canonical,ok,7,22.6637,22.343,23.0862,22.2809,23.5514,0.320686,0.00312,22.6668,594419712,,9.09311,5.6335,7.87953
sparse_rows,100000,ortools_mathopt_cpp,canonical,ok,7,23.2018,20.6487,24.0016,20.3581,24.8641,1.6623,0.00015,23.2019,50233344,,6.96178,11.0387,4.28599
sparse_rows,100000,pulp_python,canonical,ok,7,166.075,164.933,170.526,164.604,171.201,1.14229,0.00177,166.077,194482176,15.7928,105.251,43.4058,16.9983
sparse_rows,100000,pyomo_python,canonical,ok,7,87.7406,86.8442,90.0285,86.8371,90.6272,0.896386,0.02064,87.7612,170336256,8.34365,46.6152,28.7778,12.3947
sparse_rows,100000,pyoptinterface_python,canonical,ok,7,130.673,130.313,131.964,129.819,132.011,0.360647,0.03364,130.707,173486080,12.4263,95.118,26.298,9.21434
sparse_rows,100000,pyoptinterface_scalar,canonical,ok,7,87.0045,86.9018,87.7524,86.8524,88.3282,0.152102,0.026931,87.0314,171413504,8.27365,68.6724,14.4278,3.87582
sparse_rows,100000,roml_core_bulk,canonical,ok,7,7.45185,7.2921,7.49243,7.26501,7.74839,0.040581,0.00019,7.45204,32731136,,2.26208,2.62274,2.48183
sparse_rows,100000,roml_core_rust,canonical,ok,7,72.9665,70.434,75.2966,70.223,76.9946,2.33012,0.00018,72.9667,96202752,1,6.67402,29.1698,35.4104
sparse_rows,100000,roml_core_rust_anon,canonical,ok,7,67.3978,66.9271,71.2038,66.6058,72.267,0.470647,0.00019,67.398,92467200,9.04443,3.90589,27.8959,35.545
sparse_rows,100000,roml_python_naive_chain,canonical,ok,7,85.0449,84.2771,86.0166,84.0958,86.0982,0.767783,0.00071,85.0456,216932352,11.4126,31.1178,30.9638,22.975
sparse_rows,100000,roml_python_vectorized,canonical,ok,7,10.5158,10.4637,10.9959,10.4015,11.0026,0.114352,0.00077,10.5166,168476672,1,2.74078,4.87,2.95043
sparse_rows,300000,jump_julia,canonical,ok,7,214.57,211.996,216.138,211.387,219.079,1.5678,0.00308,214.573,672858112,,143.843,15.6365,54.6845
sparse_rows,300000,ortools_mathopt_cpp,canonical,ok,7,89.2929,86.5601,90.946,83.9379,91.137,1.65307,0.00014,89.293,145072128,,28.3883,42.7497,17.5308
sparse_rows,300000,pulp_python,canonical,ok,7,527.248,524.248,529.477,522.88,530.105,2.22915,0.0018,527.25,301248512,14.1423,276.922,196.79,52.6957
