workload,size,implementation,variant,status,replicates,median_ms,p25_ms,p75_ms,min_ms,max_ms,mad_ms,container_init_median_ms,user_build_total_median_ms,peak_rss_median_bytes,speedup_vs_baseline,phase_variables_ms,phase_constraints_ms,phase_objective_ms
bess_96,30,pyomo_python,canonical,ok,5,32.4206,32.1367,32.919,32.0235,33.2065,0.210804,0.0197,32.4403,140521472,11.2131,3.01876,9.97124,19.545
bess_96,30,pyoptinterface_python,canonical,ok,5,20.1263,20.0374,20.1696,20.0292,20.1833,0.056991,0.03215,20.1585,138764288,6.96096,8.15318,11.3475,0.574471
bess_96,30,pyoptinterface_scalar,canonical,ok,5,12.2516,12.1795,12.4407,12.1263,12.463,0.125292,0.02662,12.2782,138522624,4.23737,6.29136,5.65273,0.360176
bess_96,30,roml_core_bulk,canonical,ok,5,1.03179,0.993863,1.04703,0.985058,1.05816,0.02637,0.00018,1.03197,6688768,,0.224764,0.676113,0.123652
bess_96,30,roml_core_l1,canonical,ok,5,1.29433,1.28881,1.43206,1.28444,1.55671,0.00989,0.00019,1.29452,7434240,,0.168554,0.908177,0.209054
bess_96,30,roml_core_rust,canonical,ok,5,6.88666,6.78838,7.00556,6.77742,7.1139,0.087321,0.00019,6.88685,14356480,1,0.683992,5.07693,1.11704
bess_96,30,roml_core_rust_anon,canonical,ok,5,6.41401,6.31428,6.5456,6.28335,6.57166,0.105532,0.00019,6.4142,13910016,6.21639,0.438988,4.87472,1.10639
bess_96,30,roml_python_csr,canonical,ok,5,2.10832,2.09695,2.11833,2.09513,2.12177,0.00955,0.00098,2.1093,139075584,0.729191,0.335846,1.53251,0.232084
bess_96,30,roml_python_naive_chain,canonical,ok,5,15.5915,15.5047,15.8029,15.4518,15.8922,0.122102,0.00079,15.5923,143536128,15.1111,2.68117,9.34012,3.5834
bess_96,30,roml_python_vectorized,canonical,ok,5,2.89131,2.87373,2.89868,2.87181,2.90449,0.013181,0.00085,2.89216,138891264,1,0.333616,2.3218,0.229274
bess_96,100,jump_julia,canonical,ok,5,13.2496,13.0848,13.4425,13.0459,13.4703,0.165183,0.00297,13.2525,574713856,,2.73627,7.11418,3.32353
bess_96,100,ortools_mathopt_cpp,canonical,ok,5,10.2444,10.1259,10.2669,10.0333,10.2849,0.026021,0.00014,10.2445,36421632,,2.58234,6.54707,1.10682
bess_96,100,pulp_python,canonical,ok,5,168.295,167.19,170.089,166.875,170.178,1.42001,0.00179,168.296,164380672,17.7142,29.995,117.587,20.7123
bess_96,100,pyomo_python,canonical,ok,5,67.6151,67.4983,68.1272,67.4014,68.2231,0.213714,0.02011,67.6353,157581312,7.11697,7.92144,51.0681,9.02751
bess_96,100,pyoptinterface_python,canonical,ok,5,66.7971,66.6156,67.31,66.4781,67.5992,0.223754,0.033041,66.8301,149684224,7.03086,26.928,37.8902,2.00766
bess_96,100,pyoptinterface_scalar,canonical,ok,5,40.5621,40.3415,40.8424,40.2301,41.1145,0.109172,0.027331,40.5894,146997248,4.26944,20.3668,19.1351,1.12452
bess_96,100,roml_core_bulk,canonical,ok,5,3.48207,3.43915,3.6999,3.41954,3.71697,0.062531,0.0002,3.48227,15155200,,0.666832,2.35072,0.458008
bess_96,100,roml_core_l1,canonical,ok,5,4.27944,4.273,4.63303,4.26675,4.69069,0.01269,0.0002,4.27964,17723392,,0.490158,3.11363,0.680652
bess_96,100,roml_core_rust,canonical,ok,5,24.7134,24.5773,24.8648,24.5328,24.9891,0.091521,0.0002,24.7136,41533440,1,2.14963,18.1779,4.31426
bess_96,100,roml_core_rust_anon,canonical,ok,5,22.7175,22.5434,23.4428,22.5028,23.775,0.214734,0.0002,22.7177,39989248,6.52414,1.25271,17.2383,4.18013
bess_96,100,roml_python_csr,canonical,ok,5,7.02271,7.00233,7.12777,6.98579,7.15123,0.03692,0.00105,7.02376,152285184,0.739189,0.944937,5.26872,0.807915
bess_96,100,roml_python_naive_chain,canonical,ok,5,52.873,52.62,53.388,52.3981,53.5904,0.312685,0.00082,52.8738,170733568,15.1843,8.48061,31.8745,12.5179
bess_96,100,roml_python_vectorized,canonical,ok,5,9.50055,9.49601,9.5938,9.49351,9.6457,0.00704,0.00083,9.50138,151502848,1,0.725943,8.1847,0.603611
bess_96,300,jump_julia,canonical,ok,5,155.222,154.792,155.719,154.457,155.794,0.422309,0.00293,155.225,628613120,,9.73266,134.69,11.0408
bess_96,300,ortools_mathopt_cpp,canonical,ok,5,33.0069,32.8568,33.0552,32.7254,33.0596,0.04396,0.00014,33.007,64819200,,6.90794,21.6691,4.48254
bess_96,300,pulp_python,canonical,ok,5,470.669,470.063,470.745,469.709,470.757,0.08794,0.00196,470.671,227332096,14.3192,112.51,294.207,63.3489
bess_96,300,pyomo_python,canonical,ok,5,335.242,332.56,337.442,332.074,337.642,2.19692,0.01995,335.262,209539072,10.1991,39.6743,195.323,99.0827
bess_96,300,pyoptinterface_python,canonical,ok,5,205.314,204.05,209.164,202.926,211.195,1.81892,0.033551,205.348,177864704,6.24629,86.3282,113.112,5.88094
bess_96,300,pyoptinterface_scalar,canonical,ok,5,124.735,124.244,126.875,124.214,128.074,0.520251,0.02669,124.761,175013888,3.79481,64.6451,56.2254,3.48347
bess_96,300,roml_core_bulk,canonical,ok,5,11.8811,11.8417,12.0621,11.804,12.1149,0.077041,0.00019,11.8813,41181184,,2.07366,8.28518,1.45651
bess_96,300,roml_core_l1,canonical,ok,5,14.625,14.4755,14.8449,14.4669,14.9597,0.140823,0.0002,14.6252,47218688,,1.49122,11.0076,2.01695
bess_96,300,roml_core_rust,canonical,ok,5,88.1915,87.5548,88.4386,87.3846,88.4935,0.302016,0.0002,88.1917,128679936,1,6.62235,56.1929,24.8015
bess_96,300,roml_core_rust_anon,canonical,ok,5,82.2085,81.1039,83.7402,81.0182,85.2647,1.01883,0.00019,82.2087,124227584,6.91927,3.76061,53.4418,24.4656
bess_96,300,roml_python_csr,canonical,ok,5,23.6984,23.4677,23.8396,23.3658,23.9369,0.128812,0.00106,23.6995,193519616,0.720977,2.79252,18.0945,2.77753
bess_96,300,roml_python_naive_chain,canonical,ok,5,165.145,164.413,166.95,163.94,168.553,0.258314,0.00086,165.145,243216384,13.8998,24.9831,102.501,36.5624
bess_96,300,roml_python_vectorized,canonical,ok,5,32.8698,32.8058,33.5827,32.7643,34.1213,0.105572,0.00087,32.8707,189153280,1,2.08836,29.0774,1.73153
bess_96,1000,jump_julia,canonical,ok,5,439.291,438.906,440.81,438.629,441.976,0.352376,0.00285,439.294,725446656,,146.486,227.3,65.7183
bess_96,1000,ortools_mathopt_cpp,canonical,ok,5,133.158,131.705,134.836,131.702,135.886,1.45046,0.00014,133.158,175546368,,32.3093,87.3998,13.2096
bess_96,1000,pulp_python,canonical,ok,5,1679.8,1677.24,1682.88,1676.34,1683.71,2.24871,0.0019,1679.8,454553600,14.5301,323.049,1140.35,214.677
bess_96,1000,pyomo_python,canonical,ok,5,1369.13,1368.81,1370.21,1368.66,1370.76,0.467747,0.02042,1369.15,392859648,11.8428,124.235,965.232,279.844
bess_96,1000,pyoptinterface_python,canonical,ok,5,722.053,716.277,764.869,715.09,806.232,4.58975,0.03264,722.086,280653824,6.24568,310.792,389.762,19.1903
bess_96,1000,pyoptinterface_scalar,canonical,ok,5,443.608,441.229,445.203,440.405,445.952,1.55563,0.02739,443.636,274063360,3.83716,243.437,187.817,12.2695
bess_96,1000,roml_core_bulk,canonical,ok,5,40.345,39.6132,40.8419,39.4214,41.0914,0.539951,0.00019,40.3452,120365056,,7.02316,27.6569,5.77576
bess_96,1000,roml_core_l1,canonical,ok,5,49.2718,48.0654,49.3906,47.9142,49.4996,0.227835,0.00021,49.272,144572416,,5.01548,36.5699,7.37946
bess_96,1000,roml_core_rust,canonical,ok,5,324.351,322.26,346.512,320.407,361.465,3.94368,0.0002,324.351,375132160,1,21.9345,220.092,83.6561
bess_96,1000,roml_core_rust_anon,canonical,ok,5,304.361,302.13,304.548,300.748,304.688,0.327876,0.00019,304.361,358277120,7.54394,12.8737,208.064,82.429
bess_96,1000,roml_python_csr,canonical,ok,5,82.2897,81.2234,82.6145,80.2903,82.8652,0.133122,0.00124,82.2909,321785856,0.711797,9.41828,61.2167,11.6854
bess_96,1000,roml_python_naive_chain,canonical,ok,5,586.02,583.323,588.335,582.979,589.236,2.35394,0.00094,586.021,489218048,14.5252,109.07,348.596,128.512
bess_96,1000,roml_python_vectorized,canonical,ok,5,115.608,115.042,116.587,114.486,116.887,0.678851,0.00106,115.609,309628928,1,7.31131,101.812,6.51406
bess_96,3000,jump_julia,canonical,ok,5,1299.95,1296.91,1302.75,1294.14,1304.72,0.835095,0.00291,1299.96,939855872,,397.954,552.477,349.524
bess_96,3000,ortools_mathopt_cpp,canonical,ok,5,484.973,483.788,487.002,483.507,488.31,0.905216,0.00013,484.973,416075776,,115.02,311.788,58.2812
bess_96,3000,pulp_python,canonical,ok,5,5492.83,5456.06,5501.54,5447.38,5503.58,10.7491,0.00222,5492.83,1079578624,12.8548,1177.76,3647.81,654.163
bess_96,3000,pyomo_python,canonical,ok,5,4424.33,4401.6,4431.11,4380.63,4432.05,5.83296,0.02077,4424.35,882679808,10.3542,539.222,3083.99,804.233
bess_96,3000,pyoptinterface_python,canonical,ok,5,2294.7,2290.37,2297.9,2288.63,2299.02,2.58037,0.03252,2294.73,607350784,5.37025,1027.29,1203.69,66.4623
bess_96,3000,pyoptinterface_scalar,canonical,ok,5,1437.97,1432.95,1451.42,1431.02,1459.52,5.34774,0.026711,1437.99,533295104,3.36525,828.823,566.944,38.3882
bess_96,3000,roml_core_bulk,canonical,ok,5,144.595,142.384,145.607,140.226,146.064,0.55505,0.0002,144.596,370057216,,21.1795,101.428,21.6823
bess_96,3000,roml_core_l1,canonical,ok,5,172.176,171.757,173.728,171.592,173.786,0.584381,0.00021,172.176,433061888,,15.0701,130.217,26.4399
bess_96,3000,roml_core_rust,canonical,ok,5,1069.44,1062.01,1070.65,1060.63,1071.45,2.00304,0.00019,1069.44,1167613952,1,66.6171,679.318,321.732
bess_96,3000,roml_core_rust_anon,canonical,ok,5,1012.78,1007.48,1018.08,1006.4,1018.88,4.49829,0.0002,1012.78,1121476608,7.00422,38.0364,651.789,322.902
bess_96,3000,roml_python_csr,canonical,ok,5,288.734,286.976,291.251,286.384,292.468,1.29998,0.00142,288.736,696401920,0.67572,28.0558,227.492,33.2919
bess_96,3000,roml_python_naive_chain,canonical,ok,5,1859.9,1849.33,1871.71,1846.91,1877.97,8.15088,0.00132,1859.9,1234935808,12.8628,349.871,1117.8,397.773
bess_96,3000,roml_python_vectorized,canonical,ok,5,427.298,423.026,433.107,419.624,437.683,1.23172,0.00121,427.3,662183936,1,22.433,379.258,25.6378
bess_96,10000,jump_julia,canonical,ok,5,4606.88,4598.62,4628.62,4594.69,4634.44,12.1831,0.00274,4606.88,1839341568,,1251.03,2094.95,1268.6
bess_96,10000,ortools_mathopt_cpp,canonical,ok,5,1896.19,1891.48,1909.14,1891.12,1913.01,5.07332,0.00014,1896.2,1550798848,,472.516,1189.52,234.93
bess_96,10000,pulp_python,canonical,ok,5,18852.5,18812.1,18897,18797.2,18910.3,31.2539,0.00209,18852.5,3345686528,11.486,4065.24,12548.3,2249.19
bess_96,10000,pyomo_python,canonical,ok,5,15789.4,15736.6,15815.8,15710.4,15830.1,26.5694,0.020361,15789.4,2673471488,9.61981,1973.28,9461,4341.18
bess_96,10000,pyoptinterface_python,canonical,ok,5,7811.11,7804.04,7869.12,7799.21,7900.7,11.9047,0.03349,7811.14,1477308416,4.75898,3568.85,3967.9,280.677
bess_96,10000,pyoptinterface_scalar,canonical,ok,5,5072.11,5051.29,5092.62,5047.91,5096.29,17.4474,0.02778,5072.14,1462841344,3.09022,2969.36,1886.22,216.245
bess_96,10000,roml_core_bulk,canonical,ok,5,535.447,529.321,542.936,528.831,546.545,5.63506,0.00019,535.447,1266225152,,71.6078,374.565,89.5315
bess_96,10000,roml_core_l1,canonical,ok,5,616.932,611.13,621.727,607.181,624.144,2.3782,0.0002,616.932,1423437824,,51.6054,469.242,93.032
bess_96,10000,roml_core_rust,canonical,ok,5,3948.03,3933.53,3987.82,3922.29,3992.4,25.7439,0.0002,3948.03,3975888896,1,225.427,2503.67,1225.46
bess_96,10000,roml_core_rust_anon,canonical,ok,5,3770.56,3744.57,3794.01,3730.27,3805.04,12.416,0.0002,3770.56,3821592576,7.0419,130.722,2424.15,1204.69
bess_96,10000,roml_python_csr,canonical,ok,5,1260.57,1235.57,1264.19,1226.11,1266.6,6.02565,0.00151,1260.58,1935663104,0.768014,96.7154,1015.2,147.98
bess_96,10000,roml_python_naive_chain,canonical,ok,5,6596.06,6553.14,6619.13,6519.62,6636.37,9.40166,0.00137,6596.06,3745271808,12.3188,1364.8,3886.84,1341.21
bess_96,10000,roml_python_vectorized,canonical,ok,5,1641.34,1624.38,1688.4,1623.05,1712.19,18.2903,0.00136,1641.34,1910272000,1,78.9391,1450,113.366
